收寄城市,寄达城市,经转次数,路线,总距离,流量_集包,流量_大件,总流量,加权距离,加权经转次数
呼和浩特,泉州,1,呼和浩特-北京-泉州,2514.0,2,52,54,0.02839837127111349,1.1296090402193115e-05
呼和浩特,荆州,1,呼和浩特-北京-荆州,1795.0,1,22,23,0.008636279486195237,4.811297763897068e-06
呼和浩特,洛阳,1,呼和浩特-北京-洛阳,1323.0,3,96,99,0.0273986672705194,2.070949907068738e-05
呼和浩特,西宁,1,呼和浩特-西安-西宁,1814.0,1,27,28,0.010625018957559124,5.85723206039643e-06
呼和浩特,乌鲁木齐,1,呼和浩特-北京-乌鲁木齐,3362.0,4,119,123,0.08650420517883907,2.5729983693884318e-05
呼和浩特,阿克苏,1,呼和浩特-北京-阿克苏,4074.0,1,22,23,0.019601227090116653,4.811297763897068e-06
包头,唐山,1,包头-北京-唐山,894.0,1,6,7,0.0013090913654986022,1.4643080150991076e-06
包头,北京,0,包头-北京,697.0,3,73,76,0.011081046310832846,0.0
包头,连云港,1,包头-北京-连云港,1433.0,1,5,6,0.0017985886162603037,1.255121155799235e-06
包头,蚌埠,1,包头-北京-蚌埠,1580.0,1,4,5,0.0016525761884689928,1.0459342964993625e-06
包头,芜湖,1,包头-北京-芜湖,1795.0,1,3,4,0.0015019616497730845,8.3674743719949e-07
包头,鹰潭,1,包头-北京-鹰潭,2166.0,1,1,2,0.0009061974744870477,4.18373718599745e-07
包头,厦门,1,包头-北京-厦门,2711.0,1,5,6,0.003402633453371726,1.255121155799235e-06
包头,东莞,1,包头-北京-东莞,2866.0,1,7,8,0.0047962363100274765,1.67349487439898e-06
包头,宝鸡,1,包头-北京-宝鸡,1963.0,1,2,3,0.0012319014144169492,6.275605778996175e-07
太原,廊坊,1,太原-北京-廊坊,555.0,4,212,216,0.025077320692868714,4.518436160877246e-05
太原,常州,0,太原-常州,1191.0,3,143,146,0.03637466621621763,0.0
太原,盐城,1,太原-北京-盐城,1443.0,2,67,69,0.020828108019910405,1.4433893291691203e-05
太原,蚌埠,0,太原-蚌埠,893.0,4,198,202,0.0377343808016668,0.0
太原,台州,1,太原-北京-台州,2044.0,2,118,120,0.051309352849072724,2.51024231159847e-05
太原,义乌,0,太原-义乌,1483.0,1,60,61,0.018923670852844365,0.0
太原,东莞,1,太原-北京-东莞,2677.0,5,297,302,0.16911795314841913,6.31744315085615e-05
太原,宝鸡,1,太原-北京-宝鸡,1774.0,2,76,78,0.028945604095041957,1.6316575025390054e-05
侯马,沈阳,1,侯马-西安-沈阳,2080.0,3,282,285,0.12400597019296442,5.961825490046366e-05
侯马,南京,1,侯马-西安-南京,1432.0,2,150,152,0.04553244854264745,3.179640261358062e-05
侯马,盐城,1,侯马-西安-盐城,1455.0,1,39,40,0.012174675211252579,8.3674743719949e-06
侯马,济宁,1,侯马-西安-济宁,1103.0,1,71,72,0.016612783618158676,1.506145386959082e-05
侯马,湖州,1,侯马-西安-湖州,1584.0,1,40,41,0.01358543139037092,8.576661231294773e-06
侯马,重庆,1,侯马-西安-重庆,1035.0,3,217,220,0.04763184786258097,4.602110904597195e-05
侯马,长沙,0,侯马-长沙,1038.0,4,306,310,0.06731214758551297,0.0
侯马,大理州,2,侯马-西安-成都-大理州,2116.0,1,32,33,0.014607100011191497,1.3806332713791584e-05
侯马,银川,1,侯马-西安-银川,1028.0,1,85,86,0.01849379185698313,1.7990069899789037e-05
侯马,乌鲁木齐,1,侯马-西安-乌鲁木齐,2928.0,1,54,55,0.03368745182165147,1.1505277261492988e-05
唐山,连云港,1,唐山-北京-连云港,902.0,2,20,22,0.00415110403594667,4.602110904597195e-06
唐山,台州,1,唐山-北京-台州,1702.0,3,30,33,0.01174918913943664,6.903166356895792e-06
唐山,海口,1,唐山-北京-海口,2806.0,2,23,25,0.014674458179886055,5.2296714824968125e-06
唐山,拉萨,2,唐山-北京-西安-拉萨,4059.0,1,8,9,0.007641805157083643,3.765363467397705e-06
北京,喀什,1,北京-西安-喀什,4893.0,1,18,19,0.019447474748531247,3.974550326697578e-06
大连,扬州,1,大连-沈阳-扬州,1954.0,1,12,13,0.005313764599935361,2.7194291708983427e-06
大连,合肥,1,大连-沈阳-合肥,1980.0,4,50,54,0.022366258996342366,1.1296090402193115e-05
大连,芜湖,1,大连-沈阳-芜湖,2063.0,2,16,18,0.007767944833241465,3.765363467397705e-06
大连,重庆,1,大连-沈阳-重庆,2872.0,5,57,62,0.0372486489143725,1.2969585276592094e-05
大连,襄阳,1,大连-沈阳-襄阳,2098.0,2,18,20,0.00877748061622265,4.18373718599745e-06
大连,东莞,1,大连-沈阳-东莞,3207.0,4,44,48,0.032201388373185175,1.004096924639388e-05
大连,成都,1,大连-沈阳-成都,2964.0,9,106,115,0.07130343286095454,2.4056488819485338e-05
大连,宝鸡,2,大连-沈阳-西安-宝鸡,2324.0,1,7,8,0.0038892020881032296,3.34698974879796e-06
大连,拉萨,2,大连-沈阳-西安-拉萨,4937.0,1,8,9,0.009294799719271234,3.765363467397705e-06
锦州,唐山,1,锦州-北京-唐山,662.0,2,55,57,0.00789345694882139,1.1923650980092732e-05
锦州,常州,1,锦州-上海-常州,1705.0,1,20,21,0.007489935497231935,4.392924045297323e-06
锦州,芜湖,1,锦州-沈阳-芜湖,1914.0,1,11,12,0.004804603784399472,2.51024231159847e-06
锦州,襄阳,1,锦州-沈阳-襄阳,1949.0,1,10,11,0.004484757076529966,2.3010554522985974e-06
锦州,东莞,1,锦州-沈阳-东莞,3058.0,1,30,31,0.019830495887909312,6.484792638296047e-06
锦州,内江,2,锦州-沈阳-成都-内江,3008.0,1,2,3,0.0018877022183220495,1.255121155799235e-06
哈尔滨,荆州,1,哈尔滨-武汉-荆州,2607.0,2,54,56,0.030539607962906987,1.171446412079286e-05
哈尔滨,大理州,1,哈尔滨-成都-大理州,4163.0,3,104,107,0.09318040379339451,2.238299394508636e-05
哈尔滨,宝鸡,1,哈尔滨-西安-宝鸡,2501.0,2,61,63,0.03296010911186581,1.3178772135891967e-05
上海,包头,0,上海-包头,1877.0,30,465,495,0.19435864877840103,0.0
上海,无锡,0,上海-无锡,134.0,68,1056,1124,0.031506888000309596,0.0
上海,南通,0,上海-南通,133.0,48,750,798,0.022201838124932666,0.0
上海,泉州,0,上海-泉州,945.0,59,915,974,0.19254186090538164,0.0
上海,东莞,0,上海-东莞,1446.0,68,1051,1119,0.3384798181747819,0.0
上海,内江,0,上海-内江,1927.0,6,89,95,0.03829479239773116,0.0
淮安,宝鸡,1,淮安-上海-宝鸡,1974.0,2,18,20,0.008258697205158967,4.18373718599745e-06
盐城,喀什,1,盐城-西安-喀什,4938.0,2,11,13,0.013428541245896016,2.7194291708983427e-06
扬州,喀什,1,扬州-西安-喀什,4939.0,3,27,30,0.030995216942462107,6.275605778996175e-06
潍坊,宝鸡,1,潍坊-北京-宝鸡,1770.0,3,44,47,0.017402254825156394,9.831782387094008e-06
烟台,扬州,1,烟台-北京-扬州,1724.0,3,59,62,0.022359565016844773,1.2969585276592094e-05
烟台,安庆,1,烟台-北京-安庆,1899.0,3,68,71,0.02820445505254251,1.4852267010290947e-05
烟台,泉州,1,烟台-北京-泉州,2710.0,4,102,106,0.060091017202481375,2.2173807085786484e-05
烟台,重庆,1,烟台-北京-重庆,2542.0,9,224,233,0.12389844814728429,4.874053821687029e-05
烟台,东莞,1,烟台-北京-东莞,2883.0,8,204,212,0.12785417165664487,4.434761417157297e-05
烟台,昆明,1,烟台-北京-昆明,3314.0,4,86,90,0.06239207265477997,1.8826817336988525e-05
烟台,兰州,1,烟台-北京-兰州,2201.0,6,153,159,0.07320682409372407,3.3260710628679724e-05
青岛,鹰潭,1,青岛-北京-鹰潭,2139.0,4,52,56,0.02505723875437593,1.171446412079286e-05
济宁,廊坊,1,济宁-北京-廊坊,616.0,5,99,104,0.013401346954187031,2.175543336718674e-05
济宁,扬州,1,济宁-北京-扬州,1579.0,4,77,81,0.026754790117594393,1.6944135603289674e-05
义乌,潍坊,0,义乌-潍坊,985.0,253,2089,2342,0.4825668901130969,0.0
义乌,重庆,0,义乌-重庆,1550.0,356,2944,3300,1.069990785318848,0.0
义乌,常德,0,义乌-常德,1000.0,172,1418,1590,0.3326071062867973,0.0
鹰潭,包头,1,鹰潭-武汉-包头,2087.0,4,38,42,0.018336064965071026,8.785848090594645e-06
赣州,廊坊,1,赣州-广州-廊坊,2536.0,2,119,121,0.06419024289732167,2.5311609975284572e-05
赣州,金华,0,赣州-金华,733.0,3,231,234,0.03588014848083273,0.0
赣州,洛阳,1,赣州-广州-洛阳,1896.0,4,281,285,0.11303621129127911,5.961825490046366e-05
赣州,阿克苏,1,赣州-广州-阿克苏,5376.0,1,54,55,0.0618523705577863,1.1505277261492988e-05
常德,保定,1,常德-武汉-保定,1413.0,3,43,46,0.013596727480773113,9.622595527794135e-06
常德,连云港,1,常德-武汉-连云港,1234.0,3,41,44,0.011358009712545877,9.20422180919439e-06
常德,蚌埠,1,常德-武汉-蚌埠,863.0,3,58,61,0.011012223834123189,1.2760398417292223e-05
常德,青岛,1,常德-武汉-青岛,1549.0,5,94,99,0.03207901406049475,2.070949907068738e-05
常德,临沂,1,常德-武汉-临沂,1226.0,2,36,38,0.00974559740106246,7.949100653395156e-06
衡阳,包头,1,衡阳-武汉-包头,2098.0,4,101,105,0.04608177323516891,2.1964620226486613e-05
衡阳,扬州,1,衡阳-武汉-扬州,1160.0,4,124,128,0.03106006486884507,2.677591799038368e-05
衡阳,临沂,1,衡阳-武汉-临沂,1351.0,7,204,211,0.05963101529888096,4.41384273122731e-05
衡阳,荆州,1,衡阳-武汉-荆州,739.0,4,105,109,0.01685021070346403,2.28013676636861e-05
衡阳,西宁,1,衡阳-西安-西宁,2009.0,3,83,86,0.03614205042867617,1.7990069899789037e-05
衡阳,拉萨,1,衡阳-西安-拉萨,3953.0,3,83,86,0.07111474631386605,1.7990069899789037e-05
荆州,大理州,1,荆州-武汉-大理州,2112.0,4,44,48,0.021206527048383876,1.004096924639388e-05
荆州,宝鸡,1,荆州-武汉-宝鸡,1138.0,2,19,21,0.004999147563548353,4.392924045297323e-06
荆州,乌鲁木齐,1,荆州-武汉-乌鲁木齐,3562.0,8,86,94,0.07004161772565771,1.9663564774188016e-05
襄阳,济宁,1,襄阳-武汉-济宁,1027.0,5,104,109,0.02341700459060563,2.28013676636861e-05
深圳,包头,1,深圳-北京-包头,2858.0,14,46,60,0.03587136263274213,1.255121155799235e-05
深圳,廊坊,1,深圳-广州-廊坊,2251.0,16,51,67,0.03154893455902887,1.4015519573091457e-05
深圳,蚌埠,0,深圳-蚌埠,1388.0,43,138,181,0.05255359628818837,0.0
深圳,临沂,1,深圳-广州-临沂,1860.0,29,91,120,0.046690506995731546,2.51024231159847e-05
深圳,温州,0,深圳-温州,1132.0,85,274,359,0.08501102937715659,0.0
深圳,东莞,0,深圳-东莞,85.0,225,731,956,0.01699852418670764,0.0
东莞,包头,1,东莞-北京-包头,2841.0,16,87,103,0.06121288632890659,2.1546246507886867e-05
东莞,廊坊,1,东莞-广州-廊坊,2174.0,24,128,152,0.06912537928192426,3.179640261358062e-05
东莞,连云港,1,东莞-广州-连云港,1732.0,21,110,131,0.04746282488026667,2.7403478568283297e-05
东莞,扬州,1,东莞-广州-扬州,1529.0,20,108,128,0.04094037860729665,2.677591799038368e-05
东莞,安庆,1,东莞-广州-安庆,1161.0,28,148,176,0.04274440608189875,3.681688723677756e-05
东莞,济宁,1,东莞-广州-济宁,1756.0,37,200,237,0.08705771360854654,4.9577285654069785e-05
东莞,湖州,1,东莞-广州-湖州,1390.0,18,97,115,0.03343851945908462,2.4056488819485338e-05
湛江,义乌,0,湛江-义乌,1598.0,2,57,59,0.01972255546851058,0.0
湛江,宝鸡,1,湛江-广州-宝鸡,2228.0,2,42,44,0.0205070061908851,9.20422180919439e-06
中山,拉萨,1,中山-广州-拉萨,3611.0,7,101,108,0.08158036488463867,2.259218080438623e-05
南宁,保定,1,南宁-广州-保定,2547.0,5,358,363,0.19340601182114942,7.593482992585372e-05
南宁,无锡,1,南宁-广州-无锡,2021.0,6,479,485,0.20504182168284552,0.00010145562676043816
柳州,盐城,1,柳州-广州-盐城,2124.0,1,24,25,0.01110782222882323,5.2296714824968125e-06
柳州,赣州,1,柳州-广州-赣州,931.0,1,51,52,0.010127154232425427,1.087771668359337e-05
柳州,漯河,1,柳州-广州-漯河,1843.0,2,73,75,0.028914853626724878,1.5689014447490437e-05
柳州,大理州,1,柳州-广州-大理州,2212.0,1,59,60,0.02776327996627908,1.255121155799235e-05
柳州,西宁,2,柳州-广州-西安-西宁,2991.0,1,11,12,0.007508134753991024,5.02048462319694e-06
柳州,喀什,2,柳州-广州-西安-喀什,5935.0,1,4,5,0.006207620049723716,2.091868592998725e-06
贵阳,包头,1,贵阳-北京-包头,2765.0,1,28,29,0.016773648312960278,6.066418919696302e-06
贵阳,唐山,1,贵阳-北京-唐山,2279.0,2,52,54,0.025743790026598108,1.1296090402193115e-05
贵阳,湖州,0,贵阳-湖州,1684.0,3,77,80,0.028181653684878825,0.0
贵阳,义乌,0,贵阳-义乌,1598.0,3,82,85,0.028413851098701683,0.0
贵阳,内江,1,贵阳-成都-内江,833.0,2,30,32,0.005576084921497401,6.69397949759592e-06
海口,呼和浩特,1,海口-广州-呼和浩特,2919.0,2,20,22,0.013433561730519213,4.602110904597195e-06
海口,无锡,1,海口-广州-无锡,2049.0,2,26,28,0.012001468491752286,5.85723206039643e-06
海口,南通,0,海口-南通,2107.0,2,21,23,0.010137404388531121,0.0
海口,临沂,1,海口-广州-临沂,2309.0,1,11,12,0.005796149497480867,2.51024231159847e-06
海口,义乌,0,海口-义乌,1772.0,1,14,15,0.005560186720190611,0.0
海口,常德,1,海口-广州-常德,1432.0,2,23,25,0.0074888895629354356,5.2296714824968125e-06
海口,衡阳,1,海口-广州-衡阳,1121.0,2,32,34,0.007972947955355341,7.112353216195665e-06
成都,荆州,1,成都-武汉-荆州,1383.0,7,194,201,0.05815039070875646,4.2046558719274375e-05
南充,唐山,1,南充-北京-唐山,1917.0,3,47,50,0.02005056046389278,1.0459342964993625e-05
南充,蚌埠,1,南充-成都-蚌埠,1839.0,4,61,65,0.02500515122641026,1.3597145854491713e-05
南充,芜湖,1,南充-成都-芜湖,1880.0,3,41,44,0.017303937001285453,9.20422180919439e-06
南充,烟台,1,南充-北京-烟台,2436.0,3,42,45,0.022931063516452025,9.413408668494262e-06
南充,嘉兴,1,南充-成都-嘉兴,2139.0,4,56,60,0.026847041522545637,1.255121155799235e-05
南充,金华,0,南充-金华,1589.0,5,72,77,0.0255946397959173,0.0
南充,衡阳,1,南充-成都-衡阳,1481.0,5,70,75,0.02323543039673334,1.5689014447490437e-05
南充,阿克苏,2,南充-成都-西安-阿克苏,4352.0,1,6,7,0.0063726684817113155,2.928616030198215e-06
内江,徐州,1,内江-上海-徐州,2514.0,2,49,51,0.026820683978273852,1.0668529824293498e-05
内江,连云港,1,内江-成都-连云港,2014.0,1,19,20,0.008426046692598865,4.18373718599745e-06
内江,青岛,2,内江-成都-北京-青岛,2756.0,2,78,80,0.04612151873843589,3.34698974879796e-05
内江,济宁,1,内江-成都-济宁,1756.0,1,24,25,0.009183303123264402,5.2296714824968125e-06
内江,杭州,1,内江-成都-杭州,2083.0,3,109,112,0.04880245752722306,2.342892824158572e-05
内江,泉州,2,内江-成都-广州-泉州,2490.0,2,61,63,0.032815142618371,2.6357544271783935e-05
内江,武汉,0,内江-武汉,1114.0,4,177,181,0.04217918318807049,0.0
内江,汕头,1,内江-成都-汕头,2178.0,3,97,100,0.04556089795551223,2.091868592998725e-05
内江,东莞,1,内江-成都-东莞,1832.0,3,103,106,0.04062241458116084,2.2173807085786484e-05
内江,西宁,2,内江-成都-西安-西宁,1843.0,1,4,5,0.001927656908448325,2.091868592998725e-06
昆明,廊坊,1,昆明-成都-廊坊,2724.0,4,70,74,0.0421670503502311,1.5479827588190566e-05
昆明,淮安,1,昆明-上海-淮安,2751.0,2,39,41,0.023594395047291918,8.576661231294773e-06
昆明,扬州,1,昆明-成都-扬州,2628.0,4,85,89,0.04892713289536578,1.8617630477688654e-05
大理州,唐山,1,大理州-北京-唐山,3117.0,2,45,47,0.030645665700572023,9.831782387094008e-06
大理州,金华,1,大理州-上海-金华,2995.0,2,50,52,0.03257876146736214,1.087771668359337e-05
大理州,义乌,1,大理州-成都-义乌,2846.0,1,18,19,0.011311570229781305,3.974550326697578e-06
大理州,衡阳,1,大理州-成都-衡阳,2262.0,2,62,64,0.030283563247123942,1.338795899519184e-05
大理州,襄阳,1,大理州-成都-襄阳,2050.0,1,25,26,0.011149659600683204,5.438858341796685e-06
大理州,漯河,1,大理州-成都-漯河,2305.0,2,44,46,0.022180082691565482,9.622595527794135e-06
大理州,汕头,1,大理州-成都-汕头,2997.0,2,79,81,0.05078157440305915,1.6944135603289674e-05
大理州,阿克苏,2,大理州-成都-西安-阿克苏,5133.0,1,8,9,0.009663805339076209,3.765363467397705e-06
西安,淮安,0,西安-淮安,1017.0,6,243,249,0.05297301594108461,0.0
宝鸡,侯马,1,宝鸡-西安-侯马,507.0,1,121,122,0.012939043995134314,2.5520796834584447e-05
宝鸡,石家庄,1,宝鸡-西安-石家庄,1003.0,2,276,278,0.05832840872602065,5.8153946885364554e-05
宝鸡,大连,2,宝鸡-西安-沈阳-大连,2326.0,1,113,114,0.05546882435939139,4.769460392037093e-05
宝鸡,扬州,1,宝鸡-西安-扬州,1336.0,1,77,78,0.021798944233921112,1.6316575025390054e-05
宝鸡,南通,1,宝鸡-西安-南通,1497.0,1,83,84,0.026304829183240366,1.757169618118929e-05
宝鸡,芜湖,1,宝鸡-西安-芜湖,1250.0,1,96,97,0.02536390669010954,2.0291125352087633e-05
宝鸡,潍坊,1,宝鸡-西安-潍坊,1287.0,1,96,97,0.026114678328136784,2.0291125352087633e-05
宝鸡,烟台,1,宝鸡-北京-烟台,1989.0,1,85,86,0.03578224903068039,1.7990069899789037e-05
宝鸡,临沂,1,宝鸡-西安-临沂,1153.0,1,63,64,0.015436316721456192,1.338795899519184e-05
宝鸡,湖州,1,宝鸡-西安-湖州,1448.0,1,62,63,0.019082862052771567,1.3178772135891967e-05
宝鸡,赣州,1,宝鸡-西安-赣州,1653.0,1,97,98,0.03388701608542355,2.0500312211387504e-05
宝鸡,厦门,1,宝鸡-西安-厦门,1911.0,1,194,195,0.07795243718380099,4.0791437563475134e-05
宝鸡,长沙,1,宝鸡-西安-长沙,1193.0,3,497,500,0.12477996157237395,0.00010459342964993625
宝鸡,柳州,1,宝鸡-广州-柳州,2321.0,1,124,125,0.06069033755437551,2.6148357412484064e-05
宝鸡,海口,1,宝鸡-西安-海口,2333.0,1,189,190,0.09272625912185449,3.9745503266975775e-05
宝鸡,银川,1,宝鸡-西安-银川,892.0,1,149,150,0.02798920177432294,3.1378028894980874e-05
宝鸡,阿克苏,1,宝鸡-西安-阿克苏,3504.0,1,13,14,0.010261870569814546,2.928616030198215e-06
兰州,盐城,1,兰州-西安-盐城,1765.0,1,21,22,0.00812272574661405,4.602110904597195e-06
兰州,湖州,1,兰州-西安-湖州,1894.0,1,26,27,0.01069739761087688,5.6480452010965574e-06
兰州,襄阳,1,兰州-西安-襄阳,1100.0,1,35,36,0.00828379962827495,7.53072693479541e-06
兰州,柳州,1,兰州-广州-柳州,2802.0,3,68,71,0.04161605216283523,1.4852267010290947e-05
兰州,成都,0,兰州-成都,986.0,15,530,545,0.11241074258197249,0.0
银川,包头,1,银川-西安-包头,1572.0,3,36,39,0.012824827969956583,8.158287512695027e-06
银川,廊坊,1,银川-西安-廊坊,1783.0,1,13,14,0.005221722381843417,2.928616030198215e-06
银川,南京,1,银川-西安-南京,1806.0,4,48,52,0.019645156330569628,1.087771668359337e-05
银川,烟台,1,银川-北京-烟台,1877.0,2,17,19,0.007460230963211353,3.974550326697578e-06
银川,义乌,0,银川-义乌,2083.0,2,23,25,0.010893405698040861,0.0
银川,福州,1,银川-西安-福州,2344.0,5,53,58,0.028439371895536265,1.2132837839392605e-05
银川,洛阳,1,银川-西安-洛阳,1068.0,2,21,23,0.0051384660118420685,4.811297763897068e-06
银川,大理州,1,银川-成都-大理州,2481.0,1,12,13,0.006746903772998788,2.7194291708983427e-06
银川,宝鸡,1,银川-西安-宝鸡,874.0,1,10,11,0.0020111224653089742,2.3010554522985974e-06
西宁,石家庄,1,西宁-西安-石家庄,1669.0,2,49,51,0.017805776276745847,1.0668529824293498e-05
西宁,长春,1,西宁-西安-长春,2900.0,1,31,32,0.019412540543028167,6.69397949759592e-06
西宁,苏州,1,西宁-西安-苏州,2158.0,1,40,41,0.018508434937134118,8.576661231294773e-06
西宁,连云港,1,西宁-西安-连云港,1891.0,1,6,7,0.0027690064565524123,1.4643080150991076e-06
西宁,济南,2,西宁-西安-北京-济南,2362.0,2,77,79,0.03903384957163761,3.3051523769379857e-05
西宁,临沂,1,西宁-西安-临沂,1819.0,1,14,15,0.005707663455997021,3.1378028894980876e-06
西宁,宁波,1,西宁-西安-宁波,2345.0,1,21,22,0.010791950071280422,4.602110904597195e-06
西宁,武汉,1,西宁-西安-武汉,1596.0,2,66,68,0.02270263146609656,1.422470643239133e-05
西宁,湛江,2,西宁-西安-广州-湛江,2912.0,1,5,6,0.0036549128056873725,2.51024231159847e-06
西宁,昆明,1,西宁-西安-昆明,2345.0,1,33,34,0.016678468291978835,7.112353216195665e-06
西宁,宝鸡,1,西宁-西安-宝鸡,1030.0,1,10,11,0.0023700871158675555,2.3010554522985974e-06
乌鲁木齐,侯马,1,乌鲁木齐-西安-侯马,2897.0,1,46,47,0.02848267357541134,9.831782387094008e-06
乌鲁木齐,廊坊,1,乌鲁木齐-西安-廊坊,3663.0,1,28,29,0.022221292502847555,6.066418919696302e-06
乌鲁木齐,蚌埠,1,乌鲁木齐-西安-蚌埠,3499.0,2,92,94,0.06880281314488386,1.9663564774188016e-05
乌鲁木齐,天津,1,乌鲁木齐-西安-天津,3679.0,3,178,181,0.1392973204209258,3.7862821533276924e-05
乌鲁木齐,义乌,1,乌鲁木齐-西安-义乌,4021.0,1,53,54,0.045421579507218514,1.1296090402193115e-05
乌鲁木齐,南昌,1,乌鲁木齐-西安-南昌,3676.0,2,97,99,0.0761281185838468,2.070949907068738e-05
乌鲁木齐,长沙,0,乌鲁木齐-长沙,3573.0,4,213,217,0.16219114867642245,0.0
乌鲁木齐,洛阳,1,乌鲁木齐-西安-洛阳,2948.0,1,60,61,0.03761765453417747,1.2760398417292223e-05
乌鲁木齐,深圳,1,乌鲁木齐-西安-深圳,4326.0,4,221,225,0.2036120294995309,4.706704334247131e-05
乌鲁木齐,南宁,1,乌鲁木齐-西安-南宁,4220.0,2,82,84,0.0741525578846188,1.757169618118929e-05
阿克苏,廊坊,1,阿克苏-西安-廊坊,4414.0,1,3,4,0.003693403187798549,8.3674743719949e-07
阿克苏,大连,2,阿克苏-西安-沈阳-大连,5467.0,1,16,17,0.01944161751647085,7.112353216195665e-06
阿克苏,哈尔滨,1,阿克苏-西安-哈尔滨,5635.0,1,24,25,0.02946919880386954,5.2296714824968125e-06
阿克苏,安庆,1,阿克苏-西安-安庆,4398.0,1,4,5,0.0046000190360041965,1.0459342964993625e-06
阿克苏,潍坊,1,阿克苏-西安-潍坊,4428.0,1,7,8,0.007410235303838684,1.67349487439898e-06
阿克苏,青岛,1,阿克苏-西安-青岛,4605.0,1,23,24,0.023119331689821908,5.02048462319694e-06
阿克苏,鹰潭,1,阿克苏-武汉-鹰潭,4562.0,1,4,5,0.004771552260630091,1.0459342964993625e-06
阿克苏,泉州,1,阿克苏-西安-泉州,5034.0,1,16,17,0.01790179304516449,3.5561766080978325e-06
阿克苏,南宁,1,阿克苏-西安-南宁,4971.0,1,12,13,0.013518282408535661,2.7194291708983427e-06
阿克苏,内江,2,阿克苏-西安-成都-内江,4305.0,1,5,6,0.005403296575715707,2.51024231159847e-06
喀什,呼和浩特,1,喀什-西安-呼和浩特,4769.0,1,3,4,0.003990448528004367,8.3674743719949e-07
喀什,台州,1,喀什-西安-台州,5397.0,1,2,3,0.0033869444389242357,6.275605778996175e-07
喀什,汕头,1,喀什-西安-汕头,5699.0,1,2,3,0.00357646773344992,6.275605778996175e-07
喀什,南宁,1,喀什-西安-南宁,5434.0,1,8,9,0.010230492540919565,1.8826817336988525e-06
喀什,大理州,2,喀什-西安-成都-大理州,5584.0,1,2,3,0.003504298266991464,1.255121155799235e-06
喀什,银川,1,喀什-西安-银川,4496.0,1,10,11,0.010345545313534495,2.3010554522985974e-06
喀什,西宁,1,喀什-西安-西宁,4637.0,1,4,5,0.004849997332867544,1.0459342964993625e-06
拉萨,南京,1,拉萨-西安-南京,3901.0,1,9,10,0.008160379381288026,2.091868592998725e-06
拉萨,合肥,1,拉萨-西安-合肥,3719.0,1,10,11,0.008557625227098483,2.3010554522985974e-06
拉萨,青岛,1,拉萨-西安-青岛,4069.0,1,7,8,0.00680945064392945,1.67349487439898e-06
拉萨,福州,1,拉萨-西安-福州,4439.0,1,10,11,0.010214385152753474,2.3010554522985974e-06
拉萨,银川,1,拉萨-西安-银川,3497.0,1,7,8,0.005852211575773233,1.67349487439898e-06
拉萨,乌鲁木齐,1,拉萨-西安-乌鲁木齐,5397.0,1,14,15,0.01693472219462118,3.1378028894980876e-06
保定,唐山,1,保定-北京-唐山,365.0,56,424,480,0.036649537749337664,0.0001004096924639388
保定,天津,0,保定-天津,180.0,140,1170,1310,0.04932626142290993,0.0
沈阳,大连,0,沈阳-大连,382.0,127,1269,1396,0.1115534948325616,0.0
沈阳,锦州,0,沈阳-锦州,234.0,115,982,1097,0.05369784840855867,0.0
南京,徐州,0,南京-徐州,340.0,175,2092,2267,0.16123704741115572,0.0
南京,连云港,1,南京-上海-连云港,783.0,59,685,744,0.12186222325885933,0.00015563502331910513
常州,苏州,0,常州-苏州,103.0,214,2098,2312,0.049814921926234434,0.0
淮安,徐州,1,淮安-上海-徐州,1017.0,52,524,576,0.12253998868299092,0.00012049163095672656
盐城,南京,1,盐城-上海-南京,617.0,105,575,680,0.08776643868785451,0.0001422470643239133
常州,盐城,1,常州-上海-盐城,502.0,62,555,617,0.06479228267838671,0.00012906829218802134
南通,南京,0,南通-南京,239.0,114,2536,2650,0.13248849733757426,0.0
杭州,金华,0,杭州-金华,181.0,483,1021,1504,0.05694568358604849,0.0
湖州,宁波,1,湖州-上海-宁波,386.0,103,264,367,0.02963382886213854,7.677157736305321e-05
宁波,湖州,1,宁波-上海-湖州,376.0,60,413,473,0.03720346455276372,9.894538444883969e-05
宁波,温州,0,宁波-温州,270.0,154,1198,1352,0.07636157111882545,0.0
金华,杭州,0,金华-杭州,179.0,898,6586,7484,0.280234247445044,0.0
金华,湖州,0,金华-湖州,258.0,150,1052,1202,0.06487219205863926,0.0
金华,嘉兴,0,金华-嘉兴,238.0,276,1931,2207,0.10987874483700683,0.0
温州,台州,0,温州-台州,128.0,131,491,622,0.01665462099001865,0.0
温州,金华,0,温州-金华,215.0,180,665,845,0.038004022663304333,0.0
广州,湛江,0,广州-湛江,416.0,156,1672,1828,0.15907572878086945,0.0
石家庄,信阳,0,石家庄-信阳,712.0,122,1338,1460,0.21745392397940347,0.0
石家庄,厦门,0,石家庄-厦门,1852.0,93,1042,1135,0.439714961985518,0.0
石家庄,呼和浩特,0,石家庄-呼和浩特,595.0,129,1422,1551,0.19304704717059085,0.0
石家庄,贵阳,0,石家庄-贵阳,1809.0,216,2514,2730,1.0330839477325713,0.0
石家庄,金华,0,石家庄-金华,1347.0,59,675,734,0.20682262941606533,0.0
石家庄,大理州,1,石家庄-北京-大理州,3232.0,33,357,390,0.2636758524103033,8.158287512695027e-05
