收寄城市,寄达城市,经转次数,路线,总距离,流量_集包,流量_大件,总流量,加权距离,加权经转次数
蚌埠,福州,1,蚌埠-武汉-福州,1376.0,135,1416,1551,0.4464415746331647,0.00032444881877410225
芜湖,哈尔滨,1,芜湖-上海-哈尔滨,2652.0,44,558,602,0.33396765761968367,0.00012593048929852326
芜湖,广州,0,芜湖-广州,1261.0,149,1916,2065,0.5447152600767925,0.0
芜湖,贵阳,1,芜湖-上海-贵阳,2162.0,64,747,811,0.36678447373292905,0.0001696505428921966
济南,西安,0,济南-西安,911.0,386,4489,4875,0.9290249905081462,0.0
潍坊,呼和浩特,1,潍坊-北京-呼和浩特,1011.0,30,440,470,0.09939931993352041,9.831782387094007e-05
临沂,广州,1,临沂-上海-广州,2037.0,63,755,818,0.34856095129816134,0.0001711148509072957
天津,青岛,1,天津-北京-青岛,783.0,45,1953,1998,0.32725903504193676,0.00041795534488114525
杭州,哈尔滨,0,杭州-哈尔滨,2392.0,488,1118,1606,0.8036021977171438,0.0
杭州,长春,1,杭州-上海-长春,2215.0,381,869,1250,0.579186116686522,0.0002614835741248406
杭州,常州,1,杭州-上海-常州,354.0,253,590,843,0.062425960925986554,0.00017634452238979252
杭州,鹰潭,1,杭州-上海-鹰潭,802.0,84,183,267,0.0447940189293189,5.585289143306596e-05
杭州,福州,0,杭州-福州,635.0,457,1053,1510,0.20057882003968275,0.0
杭州,长沙,0,杭州-长沙,899.0,613,1419,2032,0.3821358605895095,0.0
杭州,昆明,1,杭州-上海-昆明,2500.0,397,953,1350,0.7060056501370697,0.0002824022600548279
湖州,呼和浩特,1,湖州-上海-呼和浩特,1855.0,61,154,215,0.08342894916027165,4.4975174749472585e-05
湖州,长沙,1,湖州-上海-长沙,1252.0,210,575,785,0.2055930290571007,0.00016421168455039992
湖州,洛阳,1,湖州-上海-洛阳,1185.0,69,186,255,0.06321103920893897,5.3342649121467486e-05
湖州,昆明,1,湖州-上海-昆明,2477.0,302,832,1134,0.5875887344508792,0.00023721789844605542
嘉兴,天津,1,嘉兴-上海-天津,1201.0,106,325,431,0.10828160316625231,9.015953635824505e-05
嘉兴,武汉,0,嘉兴-武汉,766.0,215,647,862,0.13812440970083142,0.0
嘉兴,郑州,1,嘉兴-上海-郑州,1079.0,171,527,698,0.1575474095868246,0.000146012427791311
嘉兴,广州,0,嘉兴-广州,1346.0,317,955,1272,0.3581513320496233,0.0
嘉兴,湛江,1,嘉兴-上海-湛江,1965.0,41,117,158,0.06494624420683141,3.3051523769379857e-05
嘉兴,柳州,1,嘉兴-上海-柳州,1790.0,46,136,182,0.06814889502271246,3.807200839257679e-05
宁波,安庆,1,宁波-上海-安庆,715.0,46,355,401,0.05997701036416295,8.388393057924887e-05
宁波,漯河,1,宁波-上海-漯河,1038.0,111,843,954,0.20714770579541733,0.00019956426377207837
宁波,成都,0,宁波-成都,2054.0,283,2337,2620,1.1257348995850778,0.0
台州,侯马,1,台州-上海-侯马,1602.0,109,380,489,0.16387238346461552,0.00010229237419763765
台州,北京,0,台州-北京,1526.0,205,748,953,0.3042158473689,0.0
台州,鹰潭,1,台州-上海-鹰潭,1000.0,53,181,234,0.04894972507617017,4.894972507617017e-05
台州,兰州,1,台州-上海-兰州,2381.0,137,509,646,0.3217557471474757,0.00013513471110771763
金华,呼和浩特,1,金华-上海-呼和浩特,2027.0,208,1504,1712,0.7259252596270408,0.00035812790312138174
金华,太原,0,金华-太原,1535.0,387,2930,3317,1.0650947668769344,0.0
金华,衡阳,1,金华-上海-衡阳,1529.0,184,1389,1573,0.5031188714787315,0.0003290509296786994
金华,中山,0,金华-中山,1196.0,331,2494,2825,0.7067796415164792,0.0
金华,汕头,0,金华-汕头,1008.0,275,2080,2355,0.49657613408040935,0.0
金华,湛江,1,金华-上海-湛江,2183.0,174,1300,1474,0.6731093430172903,0.0003083414306080121
金华,南宁,0,金华-南宁,1585.0,465,3549,4014,1.3308865443690558,0.0
金华,乌鲁木齐,0,金华-乌鲁木齐,3975.0,224,1666,1890,1.5715685772051171,0.0
温州,青岛,1,温州-上海-青岛,1253.0,145,611,756,0.19815601783527162,0.0001581452656307036
温州,福州,1,温州-上海-福州,1231.0,267,1119,1386,0.35690750698422624,0.0002899329869896233
温州,漯河,1,温州-上海-漯河,1265.0,110,432,542,0.14342478634177158,0.00011337927774053089
温州,兰州,1,温州-上海-兰州,2459.0,101,402,503,0.2587384149702484,0.00010522099022783587
南昌,沈阳,0,南昌-沈阳,2011.0,169,1624,1793,0.7542698698753142,0.0
南昌,合肥,1,南昌-武汉-合肥,743.0,125,1587,1712,0.2660890320191866,0.00035812790312138174
南昌,兰州,1,南昌-武汉-兰州,1728.0,115,932,1047,0.37846421283507814,0.0002190186416869665
鹰潭,济南,1,鹰潭-武汉-济南,1357.0,35,328,363,0.1030435642093835,7.593482992585372e-05
鹰潭,信阳,1,鹰潭-武汉-信阳,717.0,16,130,146,0.021898098805229253,3.054128145778138e-05
鹰潭,广州,1,鹰潭-武汉-广州,1489.0,54,528,582,0.1812809138955509,0.00012174675211252579
福州,武汉,0,福州-武汉,904.0,136,1730,1866,0.3528697822260201,0.0
福州,贵阳,1,福州-上海-贵阳,2578.0,83,956,1039,0.5603157884827991,0.00021734514681256753
泉州,广州,0,泉州-广州,711.0,322,10279,10601,1.5767064156563813,0.0
泉州,天津,1,泉州-广州-天津,2826.0,42,1232,1274,0.7531404700219542,0.00026650405874803756
泉州,青岛,1,泉州-广州-青岛,2692.0,37,1086,1123,0.6323961413391933,0.00023491684299375683
泉州,阿克苏,1,泉州-西安-阿克苏,5031.0,21,572,593,0.6240845198586316,0.0001240478075648244
厦门,杭州,1,厦门-广州-杭州,1892.0,54,1736,1790,0.7084489526536922,0.0003744444781467718
重庆,金华,1,重庆-上海-金华,2018.0,21,650,671,0.2832553240670528,0.00014036438259021445
重庆,福州,1,重庆-成都-福州,2353.0,47,1679,1726,0.8495659895636676,0.0003610565191515799
重庆,柳州,1,重庆-广州-柳州,1798.0,27,955,982,0.36934784950678967,0.0002054214958324748
长沙,呼和浩特,1,长沙-武汉-呼和浩特,1754.0,132,1793,1925,0.7063089710830545,0.00040268470415225457
长沙,太原,0,长沙-太原,1230.0,131,1950,2081,0.5354409606697327,0.0
长沙,济南,0,长沙-济南,1197.0,242,3740,3982,0.9970795422573144,0.0
长沙,武汉,0,长沙-武汉,348.0,324,5047,5371,0.3909928322122661,0.0
长沙,漯河,1,长沙-武汉-漯河,728.0,106,1585,1691,0.25751906476738945,0.0003537349790760844
长沙,信阳,0,长沙-信阳,534.0,121,1918,2039,0.227768091264043,0.0
长沙,南充,1,长沙-武汉-南充,1305.0,98,1514,1612,0.44005802843476977,0.00033720921719139447
长沙,西安,0,长沙-西安,1008.0,310,4918,5228,1.1023779316230913,0.0
长沙,乌鲁木齐,1,长沙-武汉-乌鲁木齐,3685.0,111,1458,1569,1.2094692615599274,0.00032821418224149995
衡阳,郑州,1,衡阳-武汉-郑州,1052.0,36,1003,1039,0.22864709444682105,0.00021734514681256753
武汉,南昌,0,武汉-南昌,354.0,212,4351,4563,0.33789995220080266,0.0
武汉,沈阳,0,武汉-沈阳,1801.0,203,4487,4690,1.76693655257964,0.0
武汉,徐州,0,武汉-徐州,646.0,86,1750,1836,0.24810732959376958,0.0
武汉,西安,0,武汉-西安,744.0,253,5498,5751,0.8950570191081737,0.0
襄阳,常州,1,襄阳-武汉-常州,977.0,13,229,242,0.04945888589170606,5.0623219950569144e-05
襄阳,广州,0,襄阳-广州,1189.0,60,1219,1279,0.3181169417299544,0.0
襄阳,中山,1,襄阳-武汉-中山,1373.0,19,328,347,0.09966310456309756,7.258784017705576e-05
郑州,青岛,0,郑州-青岛,816.0,178,3193,3371,0.5754178246030941,0.0
郑州,厦门,0,郑州-厦门,1509.0,117,2025,2142,0.6761500832040733,0.0
郑州,汕头,0,郑州-汕头,1644.0,135,2280,2415,0.8305262200039117,0.0
郑州,锦州,1,郑州-沈阳-锦州,1595.0,66,1151,1217,0.406055750389872,0.0002545804077679448
郑州,太原,0,郑州-太原,424.0,243,4394,4637,0.41127977382716774,0.0
洛阳,石家庄,1,洛阳-西安-石家庄,1189.0,125,1292,1417,0.35244073997759606,0.00029641777962791934
洛阳,福州,1,洛阳-上海-福州,1804.0,69,807,876,0.3305788304990257,0.0001832476887466883
洛阳,湛江,1,洛阳-西安-湛江,2349.0,32,338,370,0.1818105750232982,7.739913794095283e-05
洛阳,银川,1,洛阳-西安-银川,1078.0,51,439,490,0.11049668281937865,0.00010250156105693752
漯河,郑州,1,漯河-武汉-郑州,908.0,74,1921,1995,0.37893362814734705,0.00041732778430324566
信阳,银川,1,信阳-武汉-银川,1650.0,21,261,282,0.09733464563223067,5.8990694322564046e-05
广州,厦门,0,广州-厦门,646.0,221,2103,2324,0.3140530686143358,0.0
广州,成都,0,广州-成都,1580.0,389,3919,4308,1.423859643984884,0.0
广州,兰州,0,广州-兰州,2259.0,146,1410,1556,0.735292647186489,0.0
汕头,常州,1,汕头-广州-常州,1873.0,16,95,111,0.04349057560902139,2.3219741382285847e-05
汕头,合肥,1,汕头-广州-合肥,1635.0,26,201,227,0.07763865689485118,4.748541706107106e-05
汕头,贵阳,1,汕头-广州-贵阳,1366.0,69,500,569,0.1625913231382631,0.00011902732294162746
汕头,成都,0,汕头-成都,1985.0,96,808,904,0.3753732678020632,0.0
汕头,阿克苏,1,汕头-西安-阿克苏,5167.0,16,106,122,0.13186595724429784,2.5520796834584447e-05
湛江,天津,1,湛江-广州-天津,2532.0,13,301,314,0.16631359411264504,6.568467382015996e-05
广州,沈阳,0,广州-沈阳,2769.0,176,1832,2008,1.1631107341099047,0.0
成都,杭州,0,成都-杭州,1889.0,63,1612,1675,0.6618829118392441,0.0
石家庄,上海,0,石家庄-上海,1137.0,245,3074,3319,0.7894090785005068,0.0
石家庄,常德,1,石家庄-武汉-常德,1290.0,43,510,553,0.14922762981875004,0.00011568033319282949
石家庄,烟台,1,石家庄-北京-烟台,1032.0,60,691,751,0.16212650993689878,0.00015709933133420425
石家庄,衡阳,1,石家庄-北京-衡阳,1972.0,65,737,802,0.33083822220455755,0.00016776786115849774
石家庄,赣州,1,石家庄-广州-赣州,2288.0,43,479,522,0.2498393967887725,0.00010919554055453344
石家庄,荆州,1,石家庄-武汉-荆州,1121.0,21,232,253,0.05932811272661474,5.2924275402867744e-05
石家庄,内江,1,石家庄-成都-内江,1767.0,14,157,171,0.06320727384547158,3.57709529402782e-05
天津,廊坊,1,天津-北京-廊坊,159.0,15,440,455,0.015133623336049276,9.518002098144199e-05
天津,徐州,1,天津-北京-徐州,806.0,18,609,627,0.10571508958950217,0.00013116016078102005
天津,南通,1,天津-北京-南通,1203.0,9,311,320,0.08052857335607892,6.69397949759592e-05
天津,衡阳,1,天津-北京-衡阳,1768.0,9,262,271,0.10022728152262932,5.6689638870265446e-05
天津,银川,1,天津-北京-银川,1242.0,15,506,521,0.1353610512894801,0.00010898635369523357
唐山,无锡,1,唐山-北京-无锡,1281.0,4,41,45,0.01205857650434115,9.413408668494262e-06
唐山,南充,1,唐山-北京-南充,1918.0,4,33,37,0.014845154657074752,7.739913794095283e-06
北京,无锡,0,北京-无锡,1115.0,17,351,368,0.08583355210792369,0.0
北京,南通,0,北京-南通,1091.0,13,267,280,0.06390240177892505,0.0
北京,宁波,0,北京-宁波,1402.0,21,460,481,0.14106766881118063,0.0
北京,乌鲁木齐,0,北京-乌鲁木齐,2844.0,21,510,531,0.31590646418773266,0.0
廊坊,蚌埠,1,廊坊-北京-蚌埠,927.0,14,127,141,0.027342186818508436,2.9495347161282023e-05
廊坊,襄阳,1,廊坊-北京-襄阳,1103.0,10,76,86,0.019843047099467305,1.7990069899789037e-05
廊坊,宁波,1,廊坊-北京-宁波,1446.0,12,115,127,0.038415493215547186,2.6566731131083806e-05
廊坊,鹰潭,1,廊坊-武汉-鹰潭,1631.0,6,46,52,0.017741555910940787,1.087771668359337e-05
廊坊,荆州,1,廊坊-武汉-荆州,1354.0,4,33,37,0.010479843277205013,7.739913794095283e-06
保定,宁波,1,保定-北京-宁波,1570.0,28,225,253,0.08309111238250236,5.2924275402867744e-05
保定,长沙,1,保定-北京-长沙,1667.0,83,717,800,0.27897159556231,0.000167349487439898
保定,连云港,1,保定-上海-连云港,1662.0,13,87,100,0.03476685601563881,2.091868592998725e-05
保定,芜湖,1,保定-北京-芜湖,1266.0,17,125,142,0.03760594007005668,2.9704534020581894e-05
保定,潍坊,1,保定-北京-潍坊,674.0,37,328,365,0.05146205925636163,7.635320364445347e-05
保定,泉州,1,保定-北京-泉州,2164.0,21,160,181,0.08193514579801126,3.7862821533276924e-05
保定,鹰潭,1,保定-武汉-鹰潭,1523.0,10,74,84,0.02676169328395129,1.757169618118929e-05
北京,温州,0,北京-温州,1582.0,16,342,358,0.11847423288563859,0.0
北京,中山,0,北京-中山,2209.0,20,438,458,0.2116389476645856,0.0
北京,拉萨,1,北京-西安-拉萨,3893.0,7,135,142,0.11563975094212532,2.9704534020581894e-05
沈阳,保定,1,沈阳-北京-保定,856.0,62,488,550,0.09848517335837997,0.00011505277261492987
沈阳,重庆,1,沈阳-成都-重庆,2887.0,38,299,337,0.20352186996317265,7.049597158405703e-05
沈阳,盐城,1,沈阳-上海-盐城,2081.0,18,136,154,0.06703894954726734,3.2214776332180365e-05
沈阳,南通,1,沈阳-上海-南通,1895.0,29,214,243,0.09632741090470179,5.083240680986902e-05
沈阳,临沂,1,沈阳-上海-临沂,2349.0,41,405,446,0.21915544989294863,9.329733924774314e-05
沈阳,台州,1,沈阳-上海-台州,2144.0,24,189,213,0.09552978141019138,4.455680103087284e-05
沈阳,温州,1,沈阳-上海-温州,2220.0,39,297,336,0.1560366620889609,7.028678472475716e-05
沈阳,福州,1,沈阳-上海-福州,2540.0,47,357,404,0.21465918753915716,8.451149115714849e-05
沈阳,西宁,1,沈阳-西安-西宁,2610.0,15,98,113,0.061695480413311396,2.3638115100885592e-05
长春,太原,1,长春-北京-太原,1487.0,29,741,770,0.23951686202976102,0.00016107388166090183
长春,沈阳,0,长春-沈阳,310.0,102,2838,2940,0.1906529035659038,0.0
长春,上海,0,长春-上海,2025.0,26,803,829,0.35116721037817844,0.0
长春,宁波,1,长春-上海-宁波,2257.0,10,255,265,0.12511570648155024,5.543451771446621e-05
长春,成都,1,长春-沈阳-成都,2891.0,23,598,621,0.3755554695565134,0.0001299050396252208
长春,南充,2,长春-沈阳-成都-南充,3122.0,5,115,120,0.07836976496810423,5.02048462319694e-05
长春,昆明,2,长春-沈阳-成都-昆明,3738.0,18,380,398,0.3112123110650435,0.0001665127400026985
哈尔滨,太原,1,哈尔滨-北京-太原,1785.0,31,959,990,0.3696645584117697,0.00020709499070687378
哈尔滨,上海,0,哈尔滨-上海,2324.0,49,1419,1468,0.7136685831669426,0.0
哈尔滨,苏州,1,哈尔滨-上海-苏州,2430.0,22,663,685,0.34820198664760277,0.00014329299862041265
哈尔滨,徐州,1,哈尔滨-上海-徐州,2921.0,14,377,391,0.23891461306183667,8.179206198625015e-05
哈尔滨,青岛,1,哈尔滨-沈阳-青岛,1828.0,42,1384,1426,0.5452932433690381,0.00029830046136161817
南京,包头,1,南京-上海-包头,2175.0,25,292,317,0.1442291098157796,6.631223439805958e-05
南京,唐山,1,南京-上海-唐山,1500.0,41,513,554,0.17383428007819404,0.00011588952005212936
南京,烟台,1,南京-上海-烟台,1204.0,41,497,538,0.13550120648521102,0.0001125425303033314
南京,鹰潭,1,南京-上海-鹰潭,923.0,23,246,269,0.05193837773498745,5.62712651516657e-05
南京,内江,1,南京-上海-内江,2225.0,13,128,141,0.0656271474338525,2.9495347161282023e-05
扬州,南通,1,扬州-上海-南通,416.0,29,301,330,0.028717172044686497,6.903166356895793e-05
扬州,金华,1,扬州-上海-金华,615.0,26,274,300,0.03859497554082648,6.275605778996175e-05
淮安,哈尔滨,1,淮安-上海-哈尔滨,2717.0,20,192,212,0.12049246770416376,4.434761417157297e-05
淮安,中山,1,淮安-上海-中山,1933.0,17,158,175,0.07076268482966437,3.660770037747769e-05
淮安,昆明,1,淮安-上海-昆明,2743.0,18,165,183,0.1050053185758977,3.8281195251876667e-05
常州,烟台,1,常州-上海-烟台,1089.0,54,539,593,0.13508806243809376,0.0001240478075648244
常州,济宁,1,常州-上海-济宁,950.0,74,784,858,0.17050820901532607,0.0001794823252792906
常州,温州,1,常州-上海-温州,641.0,84,866,950,0.12738433797065735,0.00019872751633487887
常州,常德,1,常州-上海-常德,1333.0,37,365,402,0.11209612554558547,8.409311743854875e-05
无锡,唐山,1,无锡-上海-唐山,1343.0,26,195,221,0.06208728740078006,4.6230295905271826e-05
无锡,大连,1,无锡-上海-大连,1216.0,34,266,300,0.0763113662725935,6.275605778996175e-05
无锡,潍坊,1,无锡-上海-潍坊,892.0,31,243,274,0.051126941907763235,5.731719944816506e-05
无锡,嘉兴,1,无锡-上海-嘉兴,245.0,40,319,359,0.018399030209720287,7.509808248865423e-05
无锡,赣州,1,无锡-上海-赣州,1190.0,16,121,137,0.03410373367165821,2.865859972408253e-05
无锡,常德,1,无锡-上海-常德,1291.0,18,133,151,0.04077909553877645,3.158721575428075e-05
无锡,包头,1,无锡-上海-包头,2018.0,16,124,140,0.05909947148939998,2.928616030198215e-05
无锡,喀什,1,无锡-西安-喀什,5051.0,3,17,20,0.02113205652647312,4.18373718599745e-06
常州,安庆,1,常州-上海-安庆,672.0,48,479,527,0.07408227109989404,0.0001102414748510328
苏州,义乌,1,苏州-上海-义乌,388.0,26,207,233,0.018911328828145675,4.874053821687029e-05
苏州,泉州,1,苏州-上海-泉州,1044.0,52,421,473,0.10329898136458864,9.894538444883969e-05
苏州,深圳,1,苏州-上海-深圳,1560.0,115,967,1082,0.3530906835494408,0.00022634018176246205
苏州,烟台,1,苏州-上海-烟台,1005.0,37,299,336,0.07063821864838095,7.028678472475716e-05
苏州,衡阳,1,苏州-上海-衡阳,1302.0,47,393,440,0.11983896795571096,9.20422180919439e-05
苏州,内江,1,苏州-上海-内江,2026.0,9,71,80,0.03390500615532333,1.67349487439898e-05
徐州,温州,1,徐州-上海-温州,1067.0,82,1554,1636,0.365159091836169,0.0003422297018145914
徐州,廊坊,1,徐州-上海-廊坊,1773.0,39,701,740,0.2744573431386187,0.00015479827588190566
徐州,湖州,1,徐州-上海-湖州,759.0,34,586,620,0.098439152249334,0.00012969585276592096
连云港,嘉兴,1,连云港-上海-嘉兴,584.0,17,113,130,0.01588146635804632,2.7194291708983426e-05
连云港,泉州,1,连云港-上海-泉州,1425.0,24,170,194,0.057829707253449755,4.0582250704175266e-05
连云港,衡阳,1,连云港-上海-衡阳,1683.0,18,136,154,0.05421746856705956,3.2214776332180365e-05
连云港,深圳,1,连云港-上海-深圳,1941.0,63,471,534,0.21682092454316204,0.00011170578286613192
淮安,扬州,1,淮安-上海-扬州,699.0,19,191,210,0.030706539076628285,4.3929240452973226e-05
淮安,海口,1,淮安-上海-海口,2463.0,16,163,179,0.0922256749675499,3.7444447814677175e-05
盐城,长春,1,盐城-上海-长春,2356.0,34,200,234,0.11532555227945691,4.894972507617017e-05
盐城,安庆,1,盐城-上海-安庆,807.0,18,96,114,0.01924477268186967,2.3847301960185464e-05
盐城,烟台,1,盐城-上海-烟台,1224.0,27,142,169,0.043271556967334424,3.535257922167845e-05
盐城,嘉兴,1,盐城-上海-嘉兴,422.0,25,147,172,0.015183618995421946,3.5980139799578073e-05
盐城,鹰潭,1,盐城-上海-鹰潭,943.0,9,39,48,0.009468633999349428,1.004096924639388e-05
盐城,襄阳,1,盐城-上海-襄阳,1396.0,14,70,84,0.02453008786894025,1.757169618118929e-05
盐城,昆明,1,盐城-上海-昆明,2641.0,34,196,230,0.12706637394452155,4.8112977638970676e-05
盐城,包头,1,盐城-上海-包头,2195.0,7,37,44,0.020203266871181687,9.20422180919439e-06
常州,荆州,1,常州-上海-荆州,1239.0,19,184,203,0.05261405129052603,4.246493243787412e-05
常州,阿克苏,1,常州-上海-阿克苏,4875.0,15,129,144,0.1468491752285105,3.012290773918164e-05
南通,临沂,1,南通-上海-临沂,729.0,21,452,473,0.07213118526320414,9.894538444883969e-05
南通,台州,1,南通-上海-台州,524.0,28,603,631,0.06916637990634704,0.00013199690821821954
合肥,廊坊,1,合肥-武汉-廊坊,1513.0,45,465,510,0.16141485624156063,0.00010668529824293497
合肥,上海,0,合肥-上海,465.0,465,5375,5840,0.5680678351147338,0.0
安庆,扬州,1,安庆-武汉-扬州,988.0,25,262,287,0.05931618907563465,6.0036628619063405e-05
安庆,潍坊,1,安庆-武汉-潍坊,1391.0,43,430,473,0.13763302976833602,9.894538444883969e-05
安庆,嘉兴,1,安庆-武汉-嘉兴,1105.0,47,449,496,0.11465113384507412,0.00010375668221273676
安庆,内江,1,安庆-成都-内江,1679.0,10,93,103,0.036176147886742054,2.1546246507886867e-05
安庆,乌鲁木齐,1,安庆-武汉-乌鲁木齐,3680.0,18,163,181,0.13933518324245908,3.7862821533276924e-05
蚌埠,安庆,1,蚌埠-武汉-安庆,818.0,42,399,441,0.0754616492501174,9.225140495124377e-05
蚌埠,温州,1,蚌埠-武汉-温州,1320.0,63,644,707,0.19522154457301302,0.00014789510952500985
蚌埠,乌鲁木齐,1,蚌埠-武汉-乌鲁木齐,3810.0,26,264,290,0.23113056084042913,6.066418919696303e-05
蚌埠,内江,1,蚌埠-成都-内江,1800.0,12,115,127,0.047820116035950856,2.6566731131083806e-05
芜湖,济南,1,芜湖-上海-济南,1210.0,95,1140,1235,0.31259838319476446,0.00025834577123534256
芜湖,青岛,1,芜湖-上海-青岛,1155.0,49,617,666,0.1609128077792409,0.0001393184482937151
芜湖,南宁,1,芜湖-上海-南宁,2257.0,74,901,975,0.4603313729038169,0.0002039571878173757
芜湖,成都,0,芜湖-成都,1645.0,107,1381,1488,0.5120392267198559,0.0
芜湖,蚌埠,1,芜湖-上海-蚌埠,836.0,44,551,595,0.10405372755294258,0.00012446618128342414
芜湖,潍坊,1,芜湖-上海-潍坊,1106.0,20,268,288,0.06663187191906979,6.024581547836328e-05
芜湖,柳州,1,芜湖-上海-柳州,2037.0,31,346,377,0.16064483941247779,7.886344595605193e-05
济南,廊坊,1,济南-北京-廊坊,455.0,47,518,565,0.05377671185451472,0.00011819057550442796
济南,南京,1,济南-北京-南京,1418.0,126,1412,1538,0.45621227445734314,0.0003217293896032039
济南,无锡,1,济南-北京-无锡,1523.0,63,771,834,0.26570538331923066,0.00017446184065609367
济南,烟台,1,济南-北京-烟台,1124.0,113,1257,1370,0.3221226608986877,0.0002865859972408253
济南,南充,1,济南-北京-南充,2160.0,74,764,838,0.37864495028151324,0.00017529858809329317
潍坊,包头,1,潍坊-北京-包头,1187.0,8,122,130,0.03227962425856332,2.7194291708983426e-05
潍坊,侯马,1,潍坊-北京-侯马,1325.0,13,189,202,0.055988862891610876,4.225574557857424e-05
潍坊,南京,1,潍坊-北京-南京,1514.0,19,270,289,0.09152887353922201,6.0455002337663154e-05
潍坊,福州,1,潍坊-北京-福州,2376.0,18,259,277,0.13767674982192968,5.794476002606468e-05
潍坊,重庆,1,潍坊-北京-重庆,2332.0,18,276,294,0.143420184230867,6.150093663416251e-05
潍坊,芜湖,1,潍坊-北京-芜湖,1602.0,7,93,100,0.033511734859839576,2.091868592998725e-05
青岛,北京,0,青岛-北京,670.0,107,1628,1735,0.24316926459313679,0.0
青岛,苏州,1,青岛-北京-苏州,1827.0,27,397,424,0.16204618218292763,8.869522834314594e-05
青岛,临沂,1,青岛-北京-临沂,1318.0,19,254,273,0.07526836059212433,5.7108012588865195e-05
青岛,乌鲁木齐,1,青岛-北京-乌鲁木齐,3514.0,17,241,258,0.189651316883576,5.39702096993671e-05
青岛,汕头,1,青岛-北京-汕头,2820.0,16,214,230,0.1356785969418973,4.8112977638970676e-05
济宁,太原,1,济宁-北京-太原,1094.0,27,563,590,0.1350217502036957,0.00012342024698692476
济宁,沈阳,1,济宁-北京-沈阳,1259.0,40,867,907,0.2388731940636953,0.00018973248138498436
济宁,嘉兴,1,济宁-北京-嘉兴,1823.0,7,142,149,0.05682079903104647,3.1168842035681006e-05
济宁,厦门,1,济宁-北京-厦门,2583.0,14,250,264,0.14264702959889466,5.522533085516634e-05
济宁,信阳,1,济宁-北京-信阳,1551.0,16,307,323,0.10479696846403502,6.756735555385881e-05
临沂,武汉,0,临沂-武汉,824.0,39,484,523,0.09014949538899865,0.0
临沂,东莞,1,临沂-上海-东莞,2045.0,18,205,223,0.09539652938081736,4.664866962387157e-05
济宁,保定,1,济宁-北京-保定,739.0,11,215,226,0.034937134119108905,4.7276230201771185e-05
济南,台州,1,济南-北京-台州,1944.0,45,506,551,0.22406924921790264,0.00011526195947422974
临沂,芜湖,1,临沂-上海-芜湖,956.0,9,80,89,0.01779845473667035,1.8617630477688654e-05
临沂,赣州,1,临沂-上海-赣州,1648.0,8,86,94,0.03240555474786185,1.9663564774188016e-05
临沂,湛江,1,临沂-上海-湛江,2456.0,11,123,134,0.06884423214302524,2.8031039146182914e-05
杭州,苏州,0,杭州-苏州,157.0,491,1168,1659,0.05448543693382269,0.0
杭州,常德,1,杭州-上海-常德,1327.0,118,275,393,0.1090932481803358,8.22104357048499e-05
湖州,苏州,1,湖州-上海-苏州,260.0,113,313,426,0.02316953653605388,8.911360206174569e-05
湖州,南通,1,湖州-上海-南通,287.0,47,123,170,0.010206226865240779,3.5561766080978324e-05
湖州,蚌埠,1,湖州-上海-蚌埠,635.0,109,293,402,0.053399129573478456,8.409311743854875e-05
湖州,常德,1,湖州-上海-常德,1304.0,52,140,192,0.05237369558919048,4.016387698557552e-05
湖州,深圳,1,湖州-上海-深圳,1615.0,121,335,456,0.1540535706627981,9.538920784074185e-05
湖州,大理州,1,湖州-上海-大理州,2798.0,77,206,283,0.16564126754685524,5.919988118186392e-05
嘉兴,廊坊,1,嘉兴-上海-廊坊,1272.0,20,60,80,0.021286854802355027,1.67349487439898e-05
嘉兴,淮安,1,嘉兴-上海-淮安,517.0,21,57,78,0.008435669288126658,1.6316575025390054e-05
嘉兴,喀什,1,嘉兴-西安-喀什,5137.0,7,20,27,0.029014008198033014,5.6480452010965574e-06
宁波,潍坊,1,宁波-上海-潍坊,977.0,63,524,587,0.11996845462161758,0.00012279268640902515
宁波,济宁,1,宁波-上海-济宁,993.0,54,448,502,0.10427672074495624,0.00010501180336853599
宁波,泉州,1,宁波-上海-泉州,1171.0,92,767,859,0.21041876071428944,0.00017969151213859049
台州,包头,1,台州-上海-包头,2252.0,26,88,114,0.05370412401433767,2.3847301960185464e-05
台州,保定,1,台州-上海-保定,1550.0,80,292,372,0.12061714307230649,7.781751165955257e-05
台州,盐城,1,台州-上海-盐城,694.0,76,273,349,0.05066631244358492,7.30062138956555e-05
台州,临沂,1,台州-上海-临沂,962.0,99,358,457,0.09196565570144015,9.559839470004174e-05
台州,荆州,1,台州-上海-荆州,1431.0,33,112,145,0.04340522737042705,3.0332094598481514e-05
台州,东莞,1,台州-上海-东莞,1821.0,230,863,1093,0.4163556929680791,0.00022864123721476063
台州,海口,1,台州-上海-海口,2418.0,116,429,545,0.275668535053965,0.00011400683831843051
台州,宝鸡,1,台州-上海-宝鸡,1929.0,26,91,117,0.04721200983596612,2.4474862538085084e-05
金华,连云港,1,金华-上海-连云港,811.0,110,850,960,0.16286452117650874,0.0002008193849278776
金华,泉州,0,金华-泉州,710.0,227,1736,1963,0.2915500014120113,0.0
金华,荆州,1,金华-上海-荆州,1382.0,52,393,445,0.1286478266008286,9.308815238844327e-05
温州,廊坊,1,温州-上海-廊坊,1617.0,34,137,171,0.05784163090442985,3.57709529402782e-05
