start_trans_hub,end_trans_hub,zb_num,big_num
徐州,荆州,22,403
徐州,拉萨,9,128
连云港,湖州,10,59
连云港,大理州,10,57
淮安,柳州,10,71
盐城,哈尔滨,47,275
盐城,潍坊,30,167
盐城,台州,23,127
盐城,泉州,23,125
盐城,长沙,59,318
盐城,洛阳,33,180
盐城,义乌,9,50
盐城,阿克苏,10,46
常州,廊坊,35,357
常州,内江,12,112
南通,保定,17,368
南通,烟台,20,437
南通,嘉兴,31,670
南通,大理州,10,221
合肥,保定,77,842
合肥,苏州,170,1890
合肥,盐城,52,534
合肥,南通,64,687
合肥,宁波,120,1294
合肥,台州,60,646
合肥,宝鸡,27,271
安庆,济宁,35,357
安庆,湖州,26,255
安庆,温州,68,741
蚌埠,兰州,91,994
蚌埠,银川,74,738
蚌埠,包头,28,272
蚌埠,荆州,16,162
芜湖,厦门,36,420
芜湖,汕头,38,446
芜湖,兰州,48,620
芜湖,包头,15,167
芜湖,唐山,18,236
济南,北京,544,6488
济南,温州,78,867
济南,昆明,97,1155
济南,襄阳,46,484
潍坊,长春,23,361
潍坊,苏州,22,328
潍坊,南宁,13,188
潍坊,兰州,31,503
潍坊,常州,13,170
潍坊,南通,8,106
潍坊,湛江,7,108
潍坊,柳州,5,72
潍坊,南充,9,130
潍坊,大理州,4,53
青岛,南京,29,389
青岛,武汉,41,597
青岛,信阳,21,256
青岛,西安,52,776
青岛,呼和浩特,39,503
青岛,无锡,14,195
青岛,徐州,21,287
青岛,兰州,33,449
青岛,唐山,12,170
青岛,保定,14,195
济宁,侯马,16,287
济宁,天津,31,648
济宁,杭州,23,446
济宁,金华,11,190
临沂,青岛,29,336
临沂,南昌,23,282
临沂,长沙,36,420
临沂,汕头,16,179
济宁,潍坊,12,249
济宁,南充,12,205
临沂,廊坊,7,84
临沂,济宁,12,135
临沂,襄阳,8,86
临沂,南宁,9,104
杭州,扬州,101,231
杭州,烟台,133,309
杭州,内江,29,66
杭州,喀什,18,43
湖州,大连,33,85
湖州,连云港,35,93
湖州,盐城,46,119
湖州,台州,61,152
湖州,荆州,19,51
嘉兴,上海,431,1434
嘉兴,无锡,67,215
嘉兴,烟台,42,133
嘉兴,西宁,19,56
嘉兴,拉萨,18,51
宁波,包头,20,149
宁波,唐山,46,368
宁波,保定,58,484
宁波,上海,317,2774
宁波,连云港,32,257
宁波,宝鸡,18,140
台州,无锡,130,480
台州,连云港,61,220
台州,扬州,54,197
台州,内江,19,62
台州,喀什,10,33
金华,盐城,143,1109
温州,内江,13,49
南昌,昆明,166,1848
南昌,唐山,40,441
南昌,无锡,54,771
南昌,赣州,49,623
南昌,宝鸡,16,186
鹰潭,南昌,31,262
鹰潭,贵阳,32,300
鹰潭,昆明,28,286
鹰潭,兰州,16,156
鹰潭,无锡,7,59
鹰潭,中山,16,132
福州,北京,138,2521
福州,温州,53,660
福州,呼和浩特,35,475
福州,潍坊,25,290
福州,济宁,26,257
福州,赣州,28,343
福州,常德,21,297
厦门,苏州,38,1224
厦门,南昌,48,1534
厦门,郑州,37,1143
厦门,中山,45,1392
厦门,成都,62,2112
厦门,昆明,23,720
泉州,嘉兴,17,489
泉州,宁波,30,952
泉州,台州,18,473
泉州,温州,26,837
泉州,东莞,80,2735
泉州,烟台,16,445
泉州,喀什,5,134
厦门,信阳,19,495
重庆,深圳,47,1802
重庆,唐山,10,353
重庆,湖州,7,279
重庆,台州,13,485
重庆,鹰潭,8,269
重庆,内江,7,224
重庆,宝鸡,5,182
长沙,廊坊,37,546
长沙,淮安,19,292
长沙,扬州,31,414
长沙,潍坊,50,764
长沙,嘉兴,61,873
长沙,温州,92,1428
长沙,泉州,86,1459
长沙,宝鸡,20,296
常德,呼和浩特,9,156
常德,北京,45,878
衡阳,昆明,37,1072
衡阳,嘉兴,11,269
武汉,东莞,138,2884
武汉,扬州,27,598
荆州,太原,17,154
荆州,济南,31,264
荆州,无锡,9,88
襄阳,上海,72,1699
襄阳,济南,29,615
襄阳,天津,28,608
襄阳,衡阳,9,168
襄阳,漯河,12,222
襄阳,贵阳,15,288
襄阳,南充,8,131
郑州,宁波,112,2014
郑州,南通,54,944
郑州,湖州,34,633
洛阳,宁波,52,582
洛阳,台州,25,284
洛阳,衡阳,38,403
漯河,保定,15,390
漯河,合肥,30,661
漯河,洛阳,24,560
漯河,大理州,10,232
漯河,厦门,22,529
信阳,石家庄,52,729
信阳,合肥,30,382
信阳,侯马,27,321
信阳,洛阳,23,303
信阳,东莞,28,394
信阳,柳州,19,237
广州,徐州,78,756
广州,金华,65,662
广州,温州,78,808
广州,泉州,147,1416
广州,洛阳,65,612
汕头,呼和浩特,21,192
汕头,大连,10,70
汕头,台州,12,86
汕头,襄阳,12,94
汕头,海口,31,270
汕头,拉萨,11,74
广州,廊坊,30,289
湛江,哈尔滨,14,347
湛江,青岛,10,226
湛江,重庆,15,379
湛江,侯马,6,131
湛江,唐山,4,84
湛江,常州,7,145
湛江,常德,5,118
湛江,襄阳,5,96
湛江,洛阳,5,110
湛江,大理州,5,106
中山,南宁,91,1248
中山,上海,84,1180
中山,济南,72,876
中山,长沙,82,1097
中山,郑州,58,753
中山,呼和浩特,32,321
中山,湖州,10,109
中山,赣州,16,206
中山,重庆,46,615
中山,常德,16,216
中山,襄阳,14,168
贵阳,无锡,6,125
海口,厦门,4,42
海口,重庆,6,75
海口,郑州,5,70
成都,长沙,85,2200
成都,青岛,44,1043
成都,唐山,15,372
成都,徐州,32,730
成都,盐城,13,305
成都,南通,16,408
成都,柳州,29,621
昆明,呼和浩特,17,288
昆明,石家庄,19,364
昆明,大连,12,216
昆明,宁波,17,337
昆明,福州,29,722
昆明,侯马,9,155
昆明,常州,11,213
昆明,襄阳,7,107
昆明,柳州,13,251
西安,南昌,81,3093
西安,湛江,35,1337
西安,昆明,51,1947
西安,太原,114,3531
西安,石家庄,45,1688
西安,锦州,13,467
西安,兰州,89,2821
衡阳,衡阳,31,898
南充,广州,38,632
西安,金华,33,1335
呼和浩特,太原,15,355
锦州,天津,6,178
锦州,成都,3,70
太原,沈阳,14,691
太原,长春,10,479
太原,济南,22,1084
太原,成都,11,650
天津,鹰潭,4,105
天津,宝鸡,4,128
长春,连云港,5,100
长春,嘉兴,6,139
哈尔滨,盐城,5,122
哈尔滨,南通,7,168
哈尔滨,济宁,9,261
哈尔滨,湛江,6,125
芜湖,廊坊,11,143
芜湖,南通,14,175
芜湖,赣州,16,202
济南,淮安,17,197
济南,内江,13,132
青岛,连云港,6,87
青岛,安庆,7,109
青岛,湖州,6,77
青岛,襄阳,8,95
青岛,银川,11,146
南昌,荆州,20,242
南昌,内江,12,146
福州,拉萨,5,83
厦门,保定,10,297
厦门,淮安,6,153
厦门,荆州,7,158
衡阳,芜湖,9,215
襄阳,兰州,6,120
武汉,宝鸡,16,371
漯河,烟台,10,286
信阳,烟台,14,195
信阳,济宁,14,196
信阳,赣州,10,140
信阳,淮安,4,54
广州,连云港,22,218
南宁,沈阳,13,1221
南宁,哈尔滨,14,1244
南宁,济南,23,1551
南宁,南昌,21,1636
柳州,南京,3,90
柳州,苏州,3,109
柳州,天津,3,89
贵阳,大理州,6,111
贵阳,临沂,4,66
贵阳,漯河,4,110
南充,石家庄,10,163
南充,重庆,18,477
南充,郑州,12,189
南充,东莞,11,177
南充,厦门,7,105
成都,扬州,10,250
大理州,武汉,5,188
西安,廊坊,10,395
西安,烟台,13,541
西安,临沂,10,398
西安,赣州,24,1001
西安,荆州,8,306
西安,襄阳,15,573
深圳,湛江,94,290
乌鲁木齐,阿克苏,32,1496
大连,哈尔滨,35,386
上海,太原,90,1343
上海,常州,68,1047
上海,芜湖,34,504
上海,青岛,114,1769
上海,南宁,92,1409
上海,兰州,99,1472
上海,乌鲁木齐,112,1691
上海,阿克苏,18,270
烟台,福州,10,216
烟台,汕头,7,140
烟台,湛江,4,72
义乌,青岛,511,4224
义乌,厦门,387,3201
义乌,汕头,383,3152
义乌,湛江,233,1921
义乌,南宁,445,3680
义乌,昆明,350,2879
赣州,石家庄,11,759
赣州,合肥,6,390
赣州,信阳,6,348
赣州,贵阳,10,643
襄阳,锦州,5,90
洛阳,阿克苏,5,27
深圳,济南,138,444
深圳,洛阳,45,144
深圳,柳州,66,210
深圳,昆明,144,462
深圳,兰州,60,191
南宁,蚌埠,8,561
南宁,洛阳,6,460
南充,信阳,7,83
西安,阿克苏,20,521
兰州,厦门,5,107
银川,锦州,3,26
银川,银川,37,1021
呼和浩特,常州,2,56
呼和浩特,连云港,1,27
呼和浩特,济宁,2,65
呼和浩特,临沂,3,76
呼和浩特,柳州,2,60
呼和浩特,内江,1,16
呼和浩特,大理州,2,64
包头,侯马,1,11
包头,大连,1,12
包头,锦州,1,16
包头,长春,2,30
包头,盐城,1,4
包头,安庆,1,2
包头,临沂,1,4
包头,湖州,1,3
包头,义乌,1,5
包头,南昌,1,8
包头,重庆,1,7
包头,荆州,1,1
包头,深圳,1,12
包头,昆明,1,9
包头,西宁,1,2
太原,淮安,1,33
太原,潍坊,5,229
太原,烟台,5,269
太原,鹰潭,1,51
太原,泉州,3,164
太原,常德,2,87
太原,衡阳,2,139
太原,中山,4,287
侯马,北京,7,764
侯马,哈尔滨,3,307
侯马,无锡,1,86
侯马,烟台,1,74
侯马,宁波,2,119
侯马,广州,6,565
侯马,深圳,3,228
侯马,昆明,2,130
侯马,西安,5,489
侯马,拉萨,1,14
唐山,包头,2,20
唐山,襄阳,2,24
唐山,湛江,2,21
唐山,西宁,1,13
北京,盐城,9,202
北京,湖州,5,111
北京,荆州,4,96
北京,内江,3,59
大连,南京,5,58
大连,苏州,5,56
大连,临沂,3,37
大连,长沙,7,73
大连,深圳,8,89
大连,内江,1,3
锦州,湖州,1,10
锦州,厦门,1,21
锦州,常德,1,8
锦州,漯河,1,34
锦州,柳州,1,12
哈尔滨,赣州,3,94
上海,大连,47,726
上海,苏州,141,2206
上海,扬州,26,392
上海,西宁,19,293
连云港,喀什,1,3
连云港,拉萨,3,18
盐城,宝鸡,5,28
济南,喀什,4,53
潍坊,喀什,1,9
烟台,潍坊,8,198
烟台,温州,6,158
烟台,衡阳,4,97
烟台,柳州,2,44
烟台,阿克苏,1,9
青岛,阿克苏,3,44
青岛,喀什,1,12
济宁,盐城,5,104
济宁,赣州,5,107
济宁,西宁,1,24
济宁,拉萨,1,23
临沂,连云港,6,69
临沂,内江,2,26
临沂,拉萨,3,33
湖州,拉萨,12,32
义乌,唐山,154,1270
义乌,盐城,174,1439
义乌,衡阳,270,2221
义乌,深圳,576,4769
鹰潭,湖州,3,29
赣州,唐山,3,181
赣州,沈阳,11,903
赣州,常州,3,215
赣州,潍坊,3,208
赣州,宁波,4,294
赣州,长沙,10,748
赣州,昆明,9,683
赣州,乌鲁木齐,3,215
厦门,内江,3,86
厦门,拉萨,3,124
重庆,喀什,1,40
常德,大理州,3,49
常德,西宁,1,11
常德,喀什,1,3
衡阳,潍坊,7,213
衡阳,义乌,5,141
荆州,大连,5,47
荆州,济宁,5,51
荆州,常德,7,69
荆州,银川,6,64
荆州,喀什,1,4
襄阳,连云港,3,58
襄阳,内江,2,26
襄阳,宝鸡,2,40
襄阳,乌鲁木齐,4,92
襄阳,阿克苏,1,18
漯河,荆州,4,97
信阳,喀什,1,12
深圳,大连,24,75
深圳,扬州,28,89
深圳,安庆,29,94
深圳,潍坊,27,86
深圳,常德,55,177
深圳,喀什,8,23
东莞,上海,158,857
东莞,南通,35,186
东莞,临沂,46,246
东莞,嘉兴,36,192
东莞,义乌,15,79
东莞,宝鸡,12,60
东莞,阿克苏,21,113
湛江,包头,2,39
湛江,喀什,1,3
南宁,淮安,2,123
南宁,义乌,3,209
南宁,鹰潭,3,252
南宁,银川,3,267
南宁,阿克苏,1,75
柳州,临沂,1,30
柳州,义乌,1,35
柳州,泉州,2,85
柳州,常德,1,54
柳州,襄阳,1,31
柳州,银川,1,25
柳州,拉萨,1,14
贵阳,济宁,3,65
贵阳,乌鲁木齐,3,80
贵阳,拉萨,2,33
海口,侯马,2,23
海口,徐州,3,32
海口,湛江,3,36
南充,包头,2,29
南充,廊坊,2,30
南充,南通,3,40
南充,台州,3,51
南充,义乌,2,29
南充,鹰潭,2,25
南充,洛阳,4,61
内江,呼和浩特,2,54
内江,太原,3,102
内江,石家庄,2,74
内江,大连,1,23
内江,上海,4,153
内江,无锡,1,45
内江,苏州,2,86
内江,扬州,1,18
内江,南通,1,31
内江,蚌埠,1,42
内江,济南,4,154
内江,金华,2,48
内江,厦门,2,72
内江,兰州,2,48
内江,喀什,1,1
昆明,鹰潭,4,73
昆明,喀什,1,11
大理州,保定,2,44
大理州,连云港,1,14
大理州,临沂,1,25
大理州,嘉兴,2,48
大理州,湛江,1,35
大理州,南宁,3,137
大理州,银川,1,36
大理州,拉萨,1,21
宝鸡,太原,2,293
宝鸡,哈尔滨,2,386
宝鸡,南京,2,328
宝鸡,常州,1,152
宝鸡,杭州,2,407
宝鸡,泉州,1,139
宝鸡,重庆,2,347
宝鸡,贵阳,1,197
宝鸡,大理州,1,46
宝鸡,西宁,1,61
兰州,太原,4,125
兰州,南通,2,46
兰州,济南,7,220
兰州,义乌,1,31
兰州,南昌,5,143
兰州,郑州,6,207
兰州,信阳,2,74
兰州,内江,1,13
银川,长春,5,58
银川,徐州,2,27
银川,连云港,1,8
银川,济南,6,79
银川,天津,5,71
银川,温州,3,34
银川,南昌,4,46
银川,长沙,8,82
银川,武汉,6,74
银川,荆州,1,5
银川,漯河,2,21
银川,信阳,2,22
银川,成都,10,128
银川,西宁,2,38
银川,拉萨,1,15
西宁,包头,1,6
西宁,廊坊,1,7
西宁,南京,1,40
西宁,合肥,1,31
西宁,蚌埠,1,16
西宁,安庆,1,9
西宁,天津,2,42
西宁,杭州,2,50
西宁,衡阳,1,19
西宁,信阳,1,33
西宁,洛阳,1,26
西宁,柳州,1,10
西宁,贵阳,1,29
西宁,阿克苏,1,9
西宁,喀什,1,2
西宁,拉萨,2,61
乌鲁木齐,保定,3,199
乌鲁木齐,南京,3,133
乌鲁木齐,烟台,1,50
乌鲁木齐,杭州,5,250
乌鲁木齐,湖州,1,30
乌鲁木齐,宁波,2,78
乌鲁木齐,赣州,1,18
乌鲁木齐,湛江,1,21
乌鲁木齐,中山,2,87
乌鲁木齐,拉萨,1,31
阿克苏,石家庄,1,16
阿克苏,唐山,1,3
阿克苏,南京,1,19
阿克苏,盐城,1,3
阿克苏,天津,1,31
阿克苏,杭州,1,32
阿克苏,湖州,1,4
阿克苏,金华,1,11
阿克苏,长沙,2,36
阿克苏,常德,1,5
阿克苏,漯河,1,25
阿克苏,深圳,1,27
阿克苏,湛江,1,3
喀什,廊坊,1,1
喀什,保定,1,3
喀什,北京,1,17
喀什,锦州,1,2
喀什,哈尔滨,1,10
喀什,南京,1,11
喀什,连云港,1,1
喀什,淮安,1,1
喀什,安庆,1,2
喀什,宁波,1,2
喀什,赣州,1,2
喀什,长沙,2,17
喀什,武汉,1,27
喀什,广州,1,24
喀什,昆明,1,9
喀什,乌鲁木齐,1,14
拉萨,沈阳,1,13
拉萨,大连,1,2
拉萨,哈尔滨,1,11
拉萨,上海,1,17
拉萨,烟台,1,2
拉萨,济宁,1,4
拉萨,临沂,1,4
拉萨,杭州,1,13
拉萨,武汉,1,25
石家庄,保定,132,1431
唐山,保定,26,307
南京,无锡,179,2266
扬州,苏州,81,838
无锡,扬州,49,347
无锡,南通,73,542
连云港,徐州,67,422
淮安,南通,35,356
徐州,淮安,33,542
常州,扬州,49,449
杭州,杭州,315,744
台州,杭州,424,1496
台州,湖州,75,254
金华,宁波,527,3690
温州,宁波,268,1031
温州,湖州,70,252
福州,泉州,85,1047
汕头,广州,281,2288
昆明,大理州,117,2171
昆明,昆明,159,4336
石家庄,石家庄,256,2931
石家庄,青岛,146,1715
石家庄,漯河,113,1245
石家庄,福州,140,1604
石家庄,柳州,62,649
石家庄,昆明,137,1540
石家庄,安庆,41,473
石家庄,鹰潭,24,268
石家庄,海口,86,967
廊坊,太原,40,349
廊坊,青岛,29,261
廊坊,银川,23,198
保定,成都,146,1238
保定,西安,134,1106
保定,锦州,20,142
保定,南京,37,291
保定,徐州,38,297
保定,洛阳,47,381
保定,南宁,53,444
北京,成都,80,1801
沈阳,哈尔滨,320,2661
沈阳,侯马,48,344
沈阳,济南,148,1201
长春,石家庄,33,765
长春,合肥,14,273
南京,石家庄,153,1795
南京,芜湖,73,860
南京,柳州,56,623
南京,贵阳,155,1821
南京,兰州,96,1163
常州,郑州,271,2745
常州,广州,394,3983
无锡,锦州,24,180
无锡,西安,134,1023
无锡,兰州,57,442
常州,南宁,156,1594
苏州,锦州,32,227
苏州,天津,122,990
苏州,信阳,68,546
苏州,柳州,46,360
苏州,拉萨,26,193
徐州,信阳,126,2178
徐州,漯河,112,1946
徐州,中山,134,2302
徐州,锦州,49,809
徐州,福州,171,3080
徐州,武汉,286,5441
徐州,西安,298,5441
连云港,呼和浩特,36,228
连云港,哈尔滨,69,470
连云港,锦州,19,113
连云港,长春,68,460
连云港,武汉,80,535
连云港,洛阳,30,194
徐州,昆明,141,2546
盐城,石家庄,49,267
盐城,北京,57,319
盐城,信阳,50,240
盐城,南宁,41,229
盐城,金华,34,164
扬州,呼和浩特,40,417
扬州,武汉,75,814
扬州,西安,79,817
常州,长沙,196,1993
常州,乌鲁木齐,65,638
南通,沈阳,65,1443
南通,长春,43,895
南通,安庆,21,441
南通,柳州,21,432
合肥,湛江,71,737
合肥,南宁,210,2277
安庆,长春,127,1218
安庆,长沙,148,1504
蚌埠,济南,252,2596
蚌埠,中山,110,1017
蚌埠,北京,137,1351
蚌埠,杭州,118,1197
蚌埠,福州,135,1416
芜湖,哈尔滨,44,558
芜湖,广州,149,1916
芜湖,贵阳,64,747
济南,西安,386,4489
潍坊,呼和浩特,30,440
临沂,广州,63,755
天津,青岛,45,1953
杭州,哈尔滨,488,1118
杭州,长春,381,869
杭州,常州,253,590
杭州,鹰潭,84,183
杭州,福州,457,1053
杭州,长沙,613,1419
杭州,昆明,397,953
湖州,呼和浩特,61,154
湖州,长沙,210,575
湖州,洛阳,69,186
湖州,昆明,302,832
嘉兴,天津,106,325
嘉兴,武汉,215,647
嘉兴,郑州,171,527
嘉兴,广州,317,955
嘉兴,湛江,41,117
嘉兴,柳州,46,136
宁波,安庆,46,355
宁波,漯河,111,843
宁波,成都,283,2337
台州,侯马,109,380
台州,北京,205,748
台州,鹰潭,53,181
台州,兰州,137,509
金华,呼和浩特,208,1504
金华,太原,387,2930
金华,衡阳,184,1389
金华,中山,331,2494
金华,汕头,275,2080
金华,湛江,174,1300
金华,南宁,465,3549
金华,乌鲁木齐,224,1666
温州,青岛,145,611
温州,福州,267,1119
温州,漯河,110,432
温州,兰州,101,402
南昌,沈阳,169,1624
南昌,合肥,125,1587
南昌,兰州,115,932
鹰潭,济南,35,328
鹰潭,信阳,16,130
鹰潭,广州,54,528
福州,武汉,136,1730
福州,贵阳,83,956
泉州,广州,322,10279
泉州,天津,42,1232
泉州,青岛,37,1086
泉州,阿克苏,21,572
厦门,杭州,54,1736
重庆,金华,21,650
重庆,福州,47,1679
重庆,柳州,27,955
长沙,呼和浩特,132,1793
长沙,太原,131,1950
长沙,济南,242,3740
长沙,武汉,324,5047
长沙,漯河,106,1585
长沙,信阳,121,1918
长沙,南充,98,1514
长沙,西安,310,4918
长沙,乌鲁木齐,111,1458
衡阳,郑州,36,1003
武汉,南昌,212,4351
武汉,沈阳,203,4487
武汉,徐州,86,1750
武汉,西安,253,5498
襄阳,常州,13,229
襄阳,广州,60,1219
襄阳,中山,19,328
郑州,青岛,178,3193
郑州,厦门,117,2025
郑州,汕头,135,2280
郑州,锦州,66,1151
郑州,太原,243,4394
洛阳,石家庄,125,1292
洛阳,福州,69,807
洛阳,湛江,32,338
洛阳,银川,51,439
漯河,郑州,74,1921
信阳,银川,21,261
广州,厦门,221,2103
广州,成都,389,3919
广州,兰州,146,1410
汕头,常州,16,95
汕头,合肥,26,201
汕头,贵阳,69,500
汕头,成都,96,808
汕头,阿克苏,16,106
湛江,天津,13,301
广州,沈阳,176,1832
中山,中山,85,1069
成都,杭州,63,1612
石家庄,上海,245,3074
石家庄,常德,43,510
石家庄,烟台,60,691
石家庄,衡阳,65,737
石家庄,赣州,43,479
石家庄,荆州,21,232
石家庄,内江,14,157
天津,廊坊,15,440
天津,徐州,18,609
天津,南通,9,311
天津,衡阳,9,262
天津,银川,15,506
唐山,无锡,4,41
唐山,南充,4,33
北京,无锡,17,351
北京,南通,13,267
北京,宁波,21,460
北京,乌鲁木齐,21,510
廊坊,蚌埠,14,127
廊坊,襄阳,10,76
廊坊,宁波,12,115
廊坊,鹰潭,6,46
廊坊,荆州,4,33
保定,宁波,28,225
保定,长沙,83,717
保定,连云港,13,87
保定,芜湖,17,125
保定,潍坊,37,328
保定,泉州,21,160
保定,鹰潭,10,74
北京,温州,16,342
北京,中山,20,438
北京,拉萨,7,135
沈阳,保定,62,488
沈阳,重庆,38,299
沈阳,盐城,18,136
沈阳,南通,29,214
沈阳,临沂,41,405
沈阳,台州,24,189
沈阳,温州,39,297
沈阳,福州,47,357
沈阳,西宁,15,98
长春,太原,29,741
长春,沈阳,102,2838
长春,上海,26,803
长春,宁波,10,255
长春,成都,23,598
长春,南充,5,115
长春,昆明,18,380
哈尔滨,太原,31,959
哈尔滨,上海,49,1419
哈尔滨,苏州,22,663
哈尔滨,徐州,14,377
哈尔滨,青岛,42,1384
南京,包头,25,292
南京,唐山,41,513
南京,烟台,41,497
南京,鹰潭,23,246
南京,内江,13,128
扬州,南通,29,301
扬州,金华,26,274
淮安,哈尔滨,20,192
淮安,中山,17,158
淮安,昆明,18,165
常州,烟台,54,539
常州,济宁,74,784
常州,温州,84,866
常州,常德,37,365
无锡,唐山,26,195
无锡,大连,34,266
无锡,潍坊,31,243
无锡,嘉兴,40,319
无锡,赣州,16,121
无锡,常德,18,133
无锡,包头,16,124
无锡,喀什,3,17
常州,安庆,48,479
苏州,义乌,26,207
苏州,泉州,52,421
苏州,深圳,115,967
苏州,烟台,37,299
苏州,衡阳,47,393
苏州,内江,9,71
徐州,温州,82,1554
徐州,廊坊,39,701
徐州,湖州,34,586
连云港,嘉兴,17,113
连云港,泉州,24,170
连云港,衡阳,18,136
连云港,深圳,63,471
淮安,扬州,19,191
淮安,海口,16,163
盐城,长春,34,200
盐城,安庆,18,96
盐城,烟台,27,142
盐城,嘉兴,25,147
盐城,鹰潭,9,39
盐城,襄阳,14,70
盐城,昆明,34,196
盐城,包头,7,37
常州,荆州,19,184
常州,阿克苏,15,129
南通,临沂,21,452
南通,台州,28,603
合肥,廊坊,45,465
合肥,上海,465,5375
安庆,扬州,25,262
安庆,潍坊,43,430
安庆,嘉兴,47,449
安庆,内江,10,93
安庆,乌鲁木齐,18,163
蚌埠,安庆,42,399
蚌埠,温州,63,644
蚌埠,乌鲁木齐,26,264
蚌埠,内江,12,115
芜湖,济南,95,1140
芜湖,青岛,49,617
芜湖,南宁,74,901
芜湖,成都,107,1381
芜湖,蚌埠,44,551
芜湖,潍坊,20,268
芜湖,柳州,31,346
济南,廊坊,47,518
济南,南京,126,1412
济南,无锡,63,771
济南,烟台,113,1257
济南,南充,74,764
潍坊,包头,8,122
潍坊,侯马,13,189
潍坊,南京,19,270
潍坊,福州,18,259
潍坊,重庆,18,276
潍坊,芜湖,7,93
青岛,北京,107,1628
青岛,苏州,27,397
青岛,青岛,32,399
青岛,临沂,19,254
青岛,乌鲁木齐,17,241
青岛,汕头,16,214
济宁,太原,27,563
济宁,沈阳,40,867
济宁,嘉兴,7,142
济宁,厦门,14,250
济宁,信阳,16,307
临沂,武汉,39,484
临沂,东莞,18,205
济宁,保定,11,215
济南,台州,45,506
临沂,芜湖,9,80
临沂,赣州,8,86
临沂,湛江,11,123
杭州,苏州,491,1168
杭州,常德,118,275
湖州,苏州,113,313
湖州,南通,47,123
湖州,蚌埠,109,293
湖州,常德,52,140
湖州,深圳,121,335
湖州,大理州,77,206
嘉兴,廊坊,20,60
嘉兴,淮安,21,57
嘉兴,喀什,7,20
宁波,潍坊,63,524
宁波,济宁,54,448
宁波,泉州,92,767
台州,包头,26,88
台州,保定,80,292
台州,盐城,76,273
台州,临沂,99,358
台州,荆州,33,112
台州,东莞,230,863
台州,海口,116,429
台州,宝鸡,26,91
金华,连云港,110,850
金华,泉州,227,1736
金华,荆州,52,393
温州,廊坊,34,137
温州,包头,20,82
温州,东莞,153,671
南昌,太原,130,1407
南昌,上海,248,3742
南昌,苏州,120,1654
南昌,金华,70,891
南昌,常州,61,827
南昌,西宁,24,179
鹰潭,太原,20,177
鹰潭,北京,44,457
鹰潭,沈阳,27,271
鹰潭,大连,7,58
鹰潭,南京,13,113
鹰潭,金华,10,86
福州,上海,128,2130
福州,徐州,48,594
福州,重庆,72,1003
福州,沈阳,103,1221
福州,大连,26,337
福州,嘉兴,29,387
福州,盐城,18,221
厦门,沈阳,31,1122
厦门,哈尔滨,30,953
厦门,天津,33,1025
厦门,泉州,56,1700
厦门,深圳,66,2215
泉州,临沂,17,452
泉州,盐城,12,322
泉州,扬州,10,266
泉州,银川,17,499
泉州,拉萨,15,455
厦门,常州,22,639
厦门,温州,27,859
重庆,苏州,34,1288
重庆,东莞,37,1421
重庆,淮安,6,196
重庆,济宁,10,384
重庆,临沂,10,407
长沙,包头,37,506
长沙,苏州,144,2179
长沙,烟台,40,608
长沙,深圳,285,4739
长沙,东莞,210,3409
常德,上海,50,983
常德,南通,6,104
常德,重庆,15,291
衡阳,呼和浩特,16,380
衡阳,长沙,76,2260
衡阳,中山,31,858
衡阳,海口,19,548
衡阳,成都,48,1487
衡阳,西安,39,1115
衡阳,兰州,13,407
衡阳,银川,9,216
衡阳,侯马,15,341
衡阳,杭州,31,869
衡阳,信阳,17,444
衡阳,湛江,13,363
衡阳,宁波,15,456
衡阳,温州,14,401
武汉,无锡,62,1318
武汉,芜湖,52,1057
武汉,安庆,48,962
武汉,泉州,81,1739
武汉,潍坊,48,1009
武汉,义乌,23,436
荆州,哈尔滨,19,173
荆州,青岛,16,134
荆州,南昌,24,225
荆州,西安,31,298
荆州,深圳,31,315
荆州,金华,12,108
荆州,台州,7,72
襄阳,北京,52,1129
襄阳,苏州,22,458
襄阳,南通,6,117
襄阳,青岛,14,266
襄阳,赣州,6,103
襄阳,厦门,13,197
襄阳,常德,5,91
襄阳,海口,11,225
郑州,东莞,144,2615
郑州,大连,69,1211
郑州,泉州,83,1497
洛阳,内江,9,94
漯河,沈阳,55,1435
漯河,福州,36,834
漯河,重庆,37,908
漯河,常德,13,287
漯河,南宁,46,1180
漯河,柳州,21,443
漯河,蚌埠,16,407
漯河,海口,15,355
漯河,金华,15,368
漯河,赣州,12,293
信阳,北京,101,1610
信阳,南宁,44,606
信阳,南京,26,355
信阳,泉州,15,209
信阳,昆明,26,358
洛阳,乌鲁木齐,21,129
广州,北京,320,3132
广州,杭州,155,1619
广州,银川,61,583
汕头,廊坊,10,70
汕头,潍坊,14,92
汕头,嘉兴,10,75
汕头,赣州,19,138
汕头,重庆,45,366
汕头,常德,23,178
汕头,宝鸡,5,37
汕头,银川,15,103
汕头,深圳,85,841
湛江,温州,9,199
湛江,衡阳,9,194
湛江,兰州,10,218
湛江,徐州,8,163
湛江,烟台,4,87
中山,泉州,31,443
中山,海口,38,514
中山,南昌,55,703
中山,成都,97,1250
中山,唐山,16,172
中山,徐州,29,377
中山,南通,15,194
中山,台州,16,208
贵阳,南京,9,199
贵阳,常州,5,119
贵阳,徐州,6,127
贵阳,青岛,7,178
海口,贵阳,6,83
成都,呼和浩特,73,1806
成都,常州,27,638
成都,宁波,35,880
成都,义乌,10,224
成都,赣州,16,374
