收寄城市,寄达城市,经转次数,路线,路线类型,总距离,流量_集包,流量_大件,总流量,加权距离,加权经转次数
湛江,大理州,2,湛江-广州-成都-大理州,,3006.0,5,106,111,0.06979854259515125,4.6439482764571693e-05
中山,南宁,1,中山-广州-南宁,,645.0,91,1248,1339,0.18066527696863138,0.0002801012046025293
中山,上海,1,中山-广州-上海,,1514.0,84,1180,1264,0.4003200558947288,0.00026441219015503885
中山,济南,2,中山-广州-北京-济南,,2623.0,72,876,948,0.5201648810825001,0.0003966182852325583
中山,长沙,0,中山-长沙,route_1,761.0,82,1097,1179,0.1876864247141723,0.0
中山,郑州,2,中山-广州-西安-郑州,,2202.0,58,753,811,0.3735704954486169,0.0003393010857843932
中山,呼和浩特,2,中山-广州-北京-呼和浩特,,2720.0,32,321,353,0.20085285482536558,0.00014768592266571
中山,湖州,2,中山-广州-上海-湖州,,1664.0,10,109,119,0.041422345131123556,4.978647251336965e-05
中山,赣州,1,中山-广州-赣州,,512.0,16,206,222,0.023777015175460707,4.6439482764571693e-05
中山,重庆,2,中山-广州-成都-重庆,,1969.0,46,615,661,0.2722585800605178,0.00027654502799443143
中山,常德,2,中山-广州-武汉-常德,,1463.0,16,216,232,0.07100136703612553,9.706270271514084e-05
中山,襄阳,2,中山-广州-武汉-襄阳,,1377.0,14,168,182,0.05242515555657825,7.614401678515358e-05
贵阳,无锡,2,贵阳-成都-上海-无锡,,2736.0,6,125,131,0.07497591736282311,5.4806957136566595e-05
海口,厦门,1,海口-广州-厦门,,1237.0,4,42,46,0.011903150667881345,9.622595527794135e-06
海口,重庆,2,海口-广州-成都-重庆,,2477.0,6,75,81,0.04197062388934852,3.388827120657935e-05
海口,郑州,2,海口-广州-西安-郑州,,2710.0,5,70,75,0.042517229152699086,3.1378028894980874e-05
成都,长沙,1,成都-武汉-长沙,,1514.0,85,2200,2285,0.7236798478793159,0.00047799197350020865
成都,青岛,1,成都-北京-青岛,,2562.0,44,1043,1087,0.5825632293430592,0.0002273861160589614
成都,唐山,1,成都-北京-唐山,,2088.0,15,372,387,0.1690346967784178,8.095531454905065e-05
成都,徐州,1,成都-上海-徐州,,2559.0,32,730,762,0.4079055897866608,0.00015940038678650284
成都,盐城,1,成都-上海-盐城,,2281.0,13,305,318,0.1517353618880369,6.652142125735945e-05
成都,南通,1,成都-上海-南通,,2095.0,16,408,424,0.18581650337889075,8.869522834314594e-05
成都,柳州,1,成都-广州-柳州,,2081.0,29,621,650,0.2829566052319725,0.00013597145854491713
昆明,呼和浩特,2,昆明-成都-北京-呼和浩特,,3246.0,17,288,305,0.20710126631265277,0.00012760398417292223
昆明,石家庄,2,昆明-成都-北京-石家庄,,3055.0,19,364,383,0.24476222252670532,0.00016023713422370233
昆明,大连,2,昆明-成都-沈阳-大连,,3779.0,12,216,228,0.18023790821508173,9.538920784074185e-05
昆明,宁波,2,昆明-成都-上海-宁波,,3042.0,17,337,354,0.2252666348005351,0.00014810429638430973
昆明,福州,2,昆明-成都-上海-福州,,3588.0,29,722,751,0.5636724008271249,0.0003141986626684085
昆明,侯马,2,昆明-成都-西安-侯马,,1971.0,9,155,164,0.06761839714752799,6.861328985035818e-05
昆明,常州,2,昆明-成都-上海-常州,,2987.0,11,213,224,0.1399644173152331,9.371571296634289e-05
昆明,襄阳,2,昆明-成都-武汉-襄阳,,2314.0,7,107,114,0.05518265673586917,4.769460392037093e-05
昆明,柳州,2,昆明-成都-广州-柳州,,2929.0,13,251,264,0.16175499407478222,0.00011045066171033267
西安,南昌,1,西安-武汉-南昌,,1098.0,81,3093,3174,0.7290270823767393,0.0006639590914177953
西安,湛江,1,西安-广州-湛江,,2060.0,35,1337,1372,0.5912290041764157,0.00028700437095942506
西安,昆明,1,西安-成都-昆明,,1632.0,51,1947,1998,0.682103122846029,0.00041795534488114525
西安,太原,1,西安-北京-太原,,1625.0,114,3531,3645,1.2390399159905574,0.0007624861021480353
西安,石家庄,1,西安-北京-石家庄,,1416.0,45,1688,1733,0.5133294912680175,0.00036252082716667903
西安,锦州,1,西安-沈阳-锦州,,1992.0,13,467,480,0.20001610738816608,0.0001004096924639388
西安,兰州,0,西安-兰州,route_0,628.0,89,2821,2910,0.382284801633331,0.0
南充,广州,1,南充-成都-广州,,1813.0,38,632,670,0.25410136986014814,0.00014015519573091456
西安,金华,1,西安-上海-金华,,1718.0,33,1335,1368,0.4916359772111836,0.0002861676235222256
呼和浩特,太原,1,呼和浩特-北京-太原,,1043.0,15,355,370,0.0807273008724138,7.739913794095283e-05
锦州,天津,2,锦州-沈阳-北京-天津,,1036.0,6,178,184,0.039876035867178895,7.698076422235308e-05
锦州,成都,1,锦州-沈阳-成都,,2815.0,3,70,73,0.0429868536518273,1.527064072889069e-05
太原,沈阳,1,太原-北京-沈阳,,1198.0,14,691,705,0.1766771294960793,0.00014747673580641011
太原,长春,2,太原-北京-沈阳-长春,,1520.0,10,479,489,0.15548440878040923,0.0002045847483952753
太原,济南,0,太原-济南,route_1,548.0,22,1084,1106,0.12678564517934113,0.0
太原,成都,1,太原-北京-成都,,2427.0,11,650,661,0.33558739147124256,0.00013827251399721571
天津,鹰潭,2,天津-北京-武汉-鹰潭,,1766.0,4,105,109,0.04026721529406966,4.56027353273722e-05
天津,宝鸡,2,天津-北京-西安-宝鸡,,1392.0,4,128,132,0.038436830275195774,5.522533085516634e-05
长春,连云港,2,长春-沈阳-上海-连云港,,2557.0,5,100,105,0.05616353391912627,4.3929240452973226e-05
长春,嘉兴,2,长春-沈阳-上海-嘉兴,,2176.0,6,139,145,0.06600263784629577,6.066418919696303e-05
哈尔滨,盐城,2,哈尔滨-沈阳-上海-盐城,,2689.0,5,122,127,0.07143794001148436,5.313346226216761e-05
哈尔滨,南通,2,哈尔滨-沈阳-上海-南通,,2503.0,7,168,175,0.09162907404482665,7.321540075495538e-05
哈尔滨,济宁,2,哈尔滨-沈阳-北京-济宁,,1866.0,9,261,270,0.10539252345246176,0.00011296090402193116
哈尔滨,湛江,2,哈尔滨-沈阳-广州-湛江,,3809.0,6,125,131,0.10437984986659109,5.4806957136566595e-05
芜湖,廊坊,2,芜湖-上海-北京-廊坊,,1603.0,11,143,154,0.05164028646048512,6.442955266436073e-05
芜湖,南通,1,芜湖-上海-南通,,488.0,14,175,189,0.01929372240694584,3.95363164076759e-05
芜湖,赣州,2,芜湖-上海-广州-赣州,,2222.0,16,202,218,0.10132927789742104,9.12054706547444e-05
济南,淮安,2,济南-北京-上海-淮安,,2031.0,17,197,214,0.09091972140494078,8.953197578034543e-05
济南,内江,2,济南-北京-成都-内江,,2520.0,13,132,145,0.07643687838817341,6.066418919696303e-05
青岛,连云港,2,青岛-北京-上海-连云港,,2369.0,6,87,93,0.04608742128037001,3.8908755829776283e-05
青岛,安庆,2,青岛-北京-武汉-安庆,,2168.0,7,109,116,0.05260798487160633,4.853135135757042e-05
青岛,湖州,2,青岛-北京-上海-湖州,,2034.0,6,77,83,0.035315343960723077,3.472501864377883e-05
青岛,襄阳,2,青岛-北京-武汉-襄阳,,2130.0,8,95,103,0.045893505061799025,4.3092493015773734e-05
青岛,银川,2,青岛-北京-西安-银川,,2478.0,11,146,157,0.0813833108631782,6.568467382015996e-05
南昌,荆州,1,南昌-武汉-荆州,,589.0,20,242,262,0.03228129775343772,5.4806957136566595e-05
南昌,内江,2,南昌-武汉-成都-内江,,1725.0,12,146,158,0.05701387850218025,6.610304753875971e-05
福州,拉萨,2,福州-上海-西安-拉萨,,4945.0,5,83,88,0.09102975369293252,3.681688723677756e-05
厦门,保定,2,厦门-广州-北京-保定,,2946.0,10,297,307,0.18919319766170928,0.00012844073161012172
厦门,淮安,2,厦门-广州-上海-淮安,,2486.0,6,153,159,0.0826861266228978,6.652142125735945e-05
厦门,荆州,2,厦门-广州-武汉-荆州,,1857.0,7,158,165,0.06409589962377743,6.903166356895793e-05
衡阳,芜湖,2,衡阳-武汉-上海-芜湖,,1699.0,9,215,224,0.07961149816490827,9.371571296634289e-05
襄阳,兰州,2,襄阳-武汉-西安-兰州,,1680.0,6,120,126,0.04428067437659701,5.271508854356787e-05
武汉,宝鸡,1,武汉-西安-宝鸡,,922.0,16,371,387,0.07464080001422471,8.095531454905065e-05
漯河,烟台,2,漯河-武汉-北京-烟台,,2243.0,10,286,296,0.13888501312124574,0.00012383862070552452
信阳,烟台,2,信阳-武汉-北京-烟台,,2082.0,14,195,209,0.09102515158202792,8.74401071873467e-05
信阳,济宁,2,信阳-武汉-北京-济宁,,1938.0,14,196,210,0.08513486799786212,8.785848090594645e-05
信阳,赣州,2,信阳-武汉-广州-赣州,,1624.0,10,140,150,0.050957918925448945,6.275605778996175e-05
信阳,淮安,2,信阳-武汉-上海-淮安,,1446.0,4,54,58,0.017544083515761706,2.426567567878521e-05
广州,连云港,1,广州-上海-连云港,,1916.0,22,218,240,0.09619248538045337,5.02048462319694e-05
南宁,沈阳,1,南宁-广州-沈阳,,3332.0,13,1221,1234,0.8601110991409742,0.0002581365843760427
南宁,哈尔滨,2,南宁-广州-沈阳-哈尔滨,,3914.0,14,1244,1258,1.0299967680630238,0.0005263141379984792
南宁,济南,2,南宁-广州-北京-济南,,3103.0,23,1551,1574,1.021694141617412,0.0006585202330759986
南宁,南昌,0,南宁-南昌,route_1,1203.0,21,1636,1657,0.41698701890944617,0.0
柳州,南京,2,柳州-广州-上海-南京,,2232.0,3,90,93,0.04342217150603033,3.8908755829776283e-05
柳州,苏州,2,柳州-广州-上海-苏州,,2039.0,3,109,112,0.047771584684593284,4.685785648317144e-05
柳州,天津,2,柳州-广州-北京-天津,,2748.0,3,89,92,0.05288578502075657,3.849038211117654e-05
贵阳,大理州,1,贵阳-成都-大理州,,1649.0,6,111,117,0.0403590483253023,2.4474862538085084e-05
贵阳,临沂,2,贵阳-成都-上海-临沂,,3189.0,4,66,70,0.046696782601510535,2.928616030198215e-05
贵阳,漯河,2,贵阳-成都-武汉-漯河,,2179.0,4,110,114,0.051963270971244126,4.769460392037093e-05
南充,石家庄,2,南充-成都-北京-石家庄,,2439.0,10,163,173,0.08826576772100331,7.237865331775588e-05
南充,重庆,1,南充-成都-重庆,,538.0,18,477,495,0.05570855250014905,0.00010354749535343689
南充,郑州,2,南充-成都-西安-郑州,,1511.0,12,189,201,0.06353235022482358,8.409311743854875e-05
南充,东莞,2,南充-成都-广州-东莞,,1878.0,11,177,188,0.07385634929185018,7.865425909675207e-05
南充,厦门,2,南充-成都-广州-厦门,,2459.0,7,105,112,0.057611734546059286,4.685785648317144e-05
成都,扬州,1,成都-上海-扬州,,2241.0,10,250,260,0.12188481543966372,5.438858341796685e-05
大理州,武汉,1,大理州-成都-武汉,,2172.0,5,188,193,0.08769029467106935,4.037306384487539e-05
西安,廊坊,1,西安-北京-廊坊,,1147.0,10,395,405,0.09717461768486627,8.472067801644837e-05
西安,烟台,1,西安-北京-烟台,,1816.0,13,541,554,0.21045536841466692,0.00011588952005212936
西安,临沂,1,西安-上海-临沂,,1973.0,10,398,408,0.16839207474664855,8.534823859434798e-05
西安,赣州,1,西安-广州-赣州,,2073.0,24,1001,1025,0.4444854683118516,0.00021441653078236933
西安,荆州,1,西安-武汉-荆州,,968.0,8,306,314,0.06358276425791484,6.568467382015996e-05
西安,襄阳,1,西安-武汉-襄阳,,1051.0,15,573,588,0.1292749688050096,0.00012300187326832503
深圳,湛江,1,深圳-广州-湛江,,558.0,94,290,384,0.04482288671590228,8.032775397115103e-05
乌鲁木齐,阿克苏,1,乌鲁木齐-西安-阿克苏,,5894.0,32,1496,1528,1.8839435488341494,0.0003196375210102052
大连,哈尔滨,1,大连-沈阳-哈尔滨,,965.0,35,386,421,0.08498529939346271,8.806766776524632e-05
上海,太原,1,上海-北京-太原,,1726.0,90,1343,1433,0.5173939919442141,0.0002997647693767173
上海,常州,0,上海-常州,route_0,177.0,68,1047,1115,0.041284072617126334,0.0
上海,芜湖,0,上海-芜湖,route_0,357.0,34,504,538,0.04017768331828931,0.0
上海,青岛,1,上海-北京-青岛,,1872.0,114,1769,1883,0.7373786585474273,0.00039389885606165993
上海,南宁,1,上海-广州-南宁,,2000.0,92,1409,1501,0.6279789516182173,0.0003139894758091086
上海,兰州,1,上海-西安-兰州,,2011.0,99,1472,1571,0.6608800700357605,0.0003286325559600997
上海,乌鲁木齐,1,上海-西安-乌鲁木齐,,3989.0,112,1691,1803,1.5045068262901862,0.0003771639073176701
上海,阿克苏,1,上海-西安-阿克苏,,4701.0,18,270,288,0.28321557856378576,6.024581547836328e-05
烟台,福州,2,烟台-北京-上海-福州,,2706.0,10,216,226,0.12792947892599282,9.455246040354237e-05
烟台,汕头,2,烟台-北京-广州-汕头,,3267.0,7,140,147,0.10046177999190446,6.150093663416251e-05
烟台,湛江,2,烟台-北京-广州-湛江,,3259.0,4,72,76,0.05181223805882962,3.179640261358062e-05
义乌,青岛,0,义乌-青岛,route_1,1033.0,511,4224,4735,1.023186271484798,0.0
义乌,厦门,0,义乌-厦门,route_1,799.0,387,3201,3588,0.5996993984831861,0.0
义乌,汕头,0,义乌-汕头,route_1,1017.0,383,3152,3535,0.7520466319346751,0.0
义乌,湛江,0,义乌-湛江,route_1,1584.0,233,1921,2154,0.7137321759721698,0.0
义乌,南宁,0,义乌-南宁,route_1,1630.0,445,3680,4125,1.4065201452175178,0.0
义乌,昆明,0,义乌-昆明,route_1,2089.0,350,2879,3229,1.4110450661710332,0.0
赣州,石家庄,2,赣州-广州-北京-石家庄,,2873.0,11,759,770,0.46276526201177093,0.00032214776332180366
赣州,合肥,2,赣州-广州-武汉-合肥,,1792.0,6,390,396,0.14844568933868713,0.00016567599256549903
赣州,信阳,2,赣州-广州-武汉-信阳,,1627.0,6,348,354,0.12048284510863597,0.00014810429638430973
赣州,贵阳,2,赣州-广州-成都-贵阳,,2646.0,10,643,653,0.3614410045989731,0.0002731980382456335
襄阳,锦州,2,襄阳-武汉-沈阳-锦州,,2343.0,5,90,95,0.04656185707726212,3.9745503266975775e-05
洛阳,阿克苏,1,洛阳-西安-阿克苏,,3690.0,5,27,32,0.024700784346128945,6.69397949759592e-06
深圳,济南,2,深圳-广州-北京-济南,,2682.0,138,444,582,0.3265247891657942,0.00024349350422505159
深圳,洛阳,2,深圳-广州-西安-洛阳,,2156.0,45,144,189,0.08524029817494924,7.90726328153518e-05
深圳,柳州,1,深圳-广州-柳州,,642.0,66,210,276,0.03706623797306301,5.773557316676481e-05
深圳,昆明,2,深圳-广州-成都-昆明,,2569.0,144,462,606,0.3256650311740717,0.00025353447347144546
深圳,兰州,2,深圳-广州-西安-兰州,,2412.0,60,191,251,0.1266442348624544,0.00010501180336853599
南宁,蚌埠,2,南宁-广州-武汉-蚌埠,,2023.0,8,561,569,0.24079227431091232,0.00023805464588325491
南宁,洛阳,2,南宁-广州-西安-洛阳,,2577.0,6,460,466,0.25120873396974946,0.00019496215286748117
南充,信阳,2,南充-成都-武汉-信阳,,1604.0,7,83,90,0.030198215008529594,3.765363467397705e-05
西安,阿克苏,0,西安-阿克苏,route_0,3318.0,20,521,541,0.3754983615439245,0.0
兰州,厦门,2,兰州-西安-广州-厦门,,2922.0,5,107,112,0.06845932832191347,4.685785648317144e-05
银川,锦州,2,银川-西安-沈阳-锦州,,2688.0,3,26,29,0.01630653405614366,1.2132837839392605e-05
呼和浩特,常州,2,呼和浩特-北京-上海-常州,,1909.0,2,56,58,0.023161587435400484,2.426567567878521e-05
呼和浩特,连云港,2,呼和浩特-北京-上海-连云港,,2217.0,1,27,28,0.012985483477898886,1.171446412079286e-05
呼和浩特,济宁,1,呼和浩特-北京-济宁,,1090.0,2,65,67,0.01527691633466969,1.4015519573091457e-05
呼和浩特,临沂,2,呼和浩特-北京-上海-临沂,,2319.0,3,76,79,0.03832324181059594,3.3051523769379857e-05
呼和浩特,柳州,2,呼和浩特-北京-广州-柳州,,3147.0,2,60,62,0.04081528486543532,2.593917055318419e-05
呼和浩特,内江,2,呼和浩特-北京-成都-内江,,2630.0,1,16,17,0.0093527444792973,7.112353216195665e-06
呼和浩特,大理州,2,呼和浩特-北京-成都-大理州,,3446.0,2,64,66,0.0475766225317258,2.761266542758317e-05
包头,侯马,2,包头-北京-西安-侯马,,2120.0,1,11,12,0.005321713700588757,5.02048462319694e-06
包头,大连,2,包头-北京-沈阳-大连,,1769.0,1,12,13,0.004810670203319168,5.438858341796685e-06
包头,锦州,2,包头-北京-沈阳-锦州,,1621.0,1,16,17,0.0057645622817265865,7.112353216195665e-06
包头,长春,2,包头-北京-沈阳-长春,,1709.0,2,30,32,0.011440010961391427,1.338795899519184e-05
包头,盐城,2,包头-北京-上海-盐城,,2230.0,1,4,5,0.0023324334811935785,2.091868592998725e-06
包头,安庆,2,包头-北京-武汉-安庆,,2195.0,1,2,3,0.0013774954684896603,1.255121155799235e-06
包头,临沂,2,包头-北京-上海-临沂,,2498.0,1,4,5,0.0026127438726554074,2.091868592998725e-06
包头,湖州,2,包头-北京-上海-湖州,,2061.0,1,3,4,0.001724536468068149,1.67349487439898e-06
包头,义乌,2,包头-北京-上海-义乌,,2200.0,1,5,6,0.002761266542758317,2.51024231159847e-06
包头,南昌,2,包头-北京-武汉-南昌,,2204.0,1,8,9,0.004149430541072271,3.765363467397705e-06
包头,重庆,2,包头-北京-成都-重庆,,2922.0,1,7,8,0.00488995202299382,3.34698974879796e-06
包头,荆州,2,包头-北京-武汉-荆州,,2074.0,1,1,2,0.0008677070923758712,8.3674743719949e-07
包头,深圳,2,包头-北京-广州-深圳,,2970.0,1,12,13,0.008076704637568077,5.438858341796685e-06
包头,昆明,2,包头-北京-成都-昆明,,3463.0,1,9,10,0.007244140937554585,4.18373718599745e-06
包头,西宁,2,包头-北京-西安-西宁,,2646.0,1,2,3,0.0016605252891223879,1.255121155799235e-06
太原,淮安,2,太原-北京-上海-淮安,,2131.0,1,33,34,0.015156424703712963,1.422470643239133e-05
太原,潍坊,1,太原-北京-潍坊,,1014.0,5,229,234,0.04963502122723655,4.894972507617017e-05
太原,烟台,1,太原-北京-烟台,,1224.0,5,269,274,0.07015625212455404,5.731719944816506e-05
太原,鹰潭,2,太原-北京-武汉-鹰潭,,2162.0,1,51,52,0.023517623469928865,2.175543336718674e-05
太原,泉州,2,太原-北京-广州-泉州,,3352.0,3,164,167,0.11709945684631982,6.986841100615741e-05
太原,常德,2,太原-北京-武汉-常德,,2054.0,2,87,89,0.03824061300117249,3.723526095537731e-05
太原,衡阳,2,太原-北京-武汉-衡阳,,2173.0,2,139,141,0.06409338938146583,5.8990694322564046e-05
太原,中山,2,太原-北京-广州-中山,,2723.0,4,287,291,0.16575820300120386,0.00012174675211252579
侯马,北京,1,侯马-西安-北京,,1422.0,7,764,771,0.2293445234357268,0.00016128306852020169
侯马,哈尔滨,2,侯马-西安-沈阳-哈尔滨,,2662.0,3,307,310,0.17262518003144078,0.00012969585276592096
侯马,无锡,2,侯马-西安-上海-无锡,,1842.0,1,86,87,0.03352303095024177,3.6398513518177816e-05
侯马,烟台,2,侯马-西安-北京-烟台,,2138.0,1,74,75,0.03354311288873456,3.1378028894980874e-05
侯马,宁波,2,侯马-西安-上海-宁波,,1940.0,2,119,121,0.04910452335205207,5.0623219950569144e-05
侯马,广州,1,侯马-西安-广州,,1966.0,6,565,571,0.23483023963400668,0.00011944569666022719
侯马,深圳,2,侯马-西安-广州-深圳,,2110.0,3,228,231,0.10195976709135085,9.66443289965411e-05
侯马,昆明,2,侯马-西安-成都-昆明,,1954.0,2,130,132,0.05395514824549751,5.522533085516634e-05
侯马,西安,0,侯马-西安,route_0,322.0,5,489,494,0.03327493533511212,0.0
侯马,拉萨,1,侯马-西安-拉萨,,3113.0,1,14,15,0.009767980395007547,3.1378028894980876e-06
唐山,包头,1,唐山-北京-包头,,849.0,2,20,22,0.003907192158003019,4.602110904597195e-06
唐山,襄阳,2,唐山-北京-武汉-襄阳,,1626.0,2,24,26,0.008843583663761409,1.087771668359337e-05
唐山,湛江,2,唐山-北京-广州-湛江,,2711.0,2,21,23,0.01304342823792495,9.622595527794135e-06
唐山,西宁,2,唐山-北京-西安-西宁,,2115.0,1,13,14,0.006194022903869225,5.85723206039643e-06
北京,盐城,1,北京-上海-盐城,,1533.0,9,202,211,0.06766420906971465,4.41384273122731e-05
北京,湖州,1,北京-上海-湖州,,1364.0,5,111,116,0.033098381625863024,2.426567567878521e-05
北京,荆州,1,北京-武汉-荆州,,1377.0,4,96,100,0.028805030525592443,2.091868592998725e-05
北京,内江,1,北京-成都-内江,,2112.0,3,59,62,0.027391764104162504,1.2969585276592094e-05
大连,南京,2,大连-沈阳-上海-南京,,2444.0,5,58,63,0.03220891910011997,2.6357544271783935e-05
大连,苏州,2,大连-沈阳-上海-苏州,,2251.0,5,56,61,0.028723656837324793,2.5520796834584447e-05
大连,临沂,2,大连-沈阳-上海-临沂,,2732.0,3,37,40,0.022859939984290065,1.67349487439898e-05
大连,长沙,2,大连-沈阳-武汉-长沙,,2547.0,7,73,80,0.04262391445094202,3.34698974879796e-05
大连,深圳,2,大连-沈阳-广州-深圳,,3312.0,8,89,97,0.06720420716611424,4.0582250704175266e-05
大连,内江,2,大连-沈阳-成都-内江,,3157.0,1,3,4,0.0026416116592387897,1.67349487439898e-06
锦州,湖州,2,锦州-沈阳-上海-湖州,,2146.0,1,10,11,0.00493806500063279,4.602110904597195e-06
锦州,厦门,2,锦州-沈阳-广州-厦门,,3665.0,1,21,22,0.016866736465348718,9.20422180919439e-06
锦州,常德,2,锦州-沈阳-武汉-常德,,2436.0,1,8,9,0.004586212703290404,3.765363467397705e-06
锦州,漯河,2,锦州-沈阳-武汉-漯河,,2423.0,1,34,35,0.017740091602925688,1.4643080150991076e-05
锦州,柳州,2,锦州-沈阳-广州-柳州,,3519.0,1,12,13,0.009569671252391268,5.438858341796685e-06
哈尔滨,赣州,2,哈尔滨-沈阳-广州-赣州,,3822.0,3,94,97,0.07755268109567894,4.0582250704175266e-05
上海,大连,1,上海-沈阳-大连,,2129.0,47,726,773,0.3442623705264083,0.00016170144223880145
上海,苏州,0,上海-苏州,route_0,106.0,141,2206,2347,0.05204192523034088,0.0
上海,扬州,0,上海-扬州,route_0,279.0,26,392,418,0.024395789905269732,0.0
上海,西宁,1,上海-西安-西宁,,2230.0,19,293,312,0.14554384922647928,6.526630010156021e-05
连云港,喀什,2,连云港-上海-西安-喀什,,5654.0,1,3,4,0.004730970009925916,1.67349487439898e-06
连云港,拉萨,2,连云港-上海-西安-拉萨,,4654.0,3,18,21,0.02044466850681374,8.785848090594645e-06
盐城,宝鸡,2,盐城-上海-西安-宝鸡,,1879.0,5,28,33,0.012971049584607194,1.3806332713791584e-05
济南,喀什,2,济南-北京-西安-喀什,,5301.0,4,53,57,0.06320727384547158,2.3847301960185464e-05
潍坊,喀什,2,潍坊-北京-西安-喀什,,5397.0,1,9,10,0.011289814796414119,4.18373718599745e-06
烟台,潍坊,1,烟台-北京-潍坊,,1220.0,8,198,206,0.05257284147924396,4.3092493015773734e-05
烟台,温州,2,烟台-北京-上海-温州,,2386.0,6,158,164,0.08185565479147731,6.861328985035818e-05
烟台,衡阳,2,烟台-北京-武汉-衡阳,,2379.0,4,97,101,0.050263209365714066,4.225574557857424e-05
烟台,柳州,2,烟台-北京-广州-柳州,,3343.0,2,44,46,0.03216833684941579,1.924519105558827e-05
烟台,阿克苏,2,烟台-北京-西安-阿克苏,,5134.0,1,9,10,0.010739653356455454,4.18373718599745e-06
青岛,阿克苏,2,青岛-北京-西安-阿克苏,,5090.0,3,44,47,0.0500437723503085,1.9663564774188016e-05
青岛,喀什,2,青岛-北京-西安-喀什,,5563.0,1,12,13,0.015128184477707479,5.438858341796685e-06
济宁,盐城,2,济宁-北京-上海-盐城,,2102.0,5,104,109,0.04792847482906819,4.56027353273722e-05
济宁,赣州,2,济宁-北京-广州-赣州,,3127.0,5,107,112,0.07326225861143855,4.685785648317144e-05
济宁,西宁,2,济宁-北京-西安-西宁,,2518.0,1,24,25,0.013168312792926974,1.0459342964993625e-05
济宁,拉萨,2,济宁-北京-西安-拉萨,,4462.0,1,23,24,0.022401402388704746,1.004096924639388e-05
临沂,连云港,1,临沂-上海-连云港,,1084.0,6,69,75,0.017006891661079635,1.5689014447490437e-05
临沂,内江,2,临沂-上海-成都-内江,,2764.0,2,26,28,0.016189389414935734,1.171446412079286e-05
临沂,拉萨,2,临沂-上海-西安-拉萨,,4773.0,3,33,36,0.03594415965977849,1.506145386959082e-05
湖州,拉萨,2,湖州-上海-西安-拉萨,,4328.0,12,32,44,0.03983587199019332,1.840844361838878e-05
义乌,唐山,2,义乌-上海-北京-唐山,,1682.0,154,1270,1424,0.501037671415557,0.0005957641752860369
义乌,盐城,1,义乌-上海-盐城,,603.0,174,1439,1613,0.20346329764256868,0.00033741840405069435
义乌,衡阳,0,义乌-衡阳,route_1,931.0,270,2221,2491,0.4851296383263796,0.0
义乌,深圳,0,义乌-深圳,route_1,1189.0,576,4769,5345,1.3294253741568463,0.0
鹰潭,湖州,2,鹰潭-武汉-上海-湖州,,1481.0,3,29,32,0.009913783635939557,1.338795899519184e-05
赣州,唐山,2,赣州-广州-北京-唐山,,2754.0,3,181,184,0.10600251233418019,7.698076422235308e-05
赣州,沈阳,1,赣州-广州-沈阳,,3196.0,11,903,914,0.6110649389226668,0.00019119678940008347
赣州,常州,2,赣州-广州-上海-常州,,2035.0,3,215,218,0.09280156639120243,9.12054706547444e-05
赣州,潍坊,2,赣州-广州-北京-潍坊,,3063.0,3,208,211,0.1351960028574925,8.82768546245462e-05
赣州,宁波,2,赣州-广州-上海-宁波,,2090.0,4,294,298,0.1302857597091466,0.00012467536814272402
赣州,长沙,2,赣州-广州-武汉-长沙,,1769.0,10,748,758,0.28049907800891766,0.00031712727869860673
赣州,昆明,2,赣州-广州-成都-昆明,,2854.0,9,683,692,0.4131373531377506,0.00028951461327102353
赣州,乌鲁木齐,2,赣州-广州-西安-乌鲁木齐,,4675.0,3,215,218,0.21319278765546507,9.12054706547444e-05
厦门,内江,2,厦门-广州-成都-内江,,2419.0,3,86,89,0.04503604812552885,3.723526095537731e-05
厦门,拉萨,2,厦门-广州-西安-拉萨,,5079.0,3,124,127,0.13493242741477465,5.313346226216761e-05
重庆,喀什,2,重庆-成都-西安-喀什,,4900.0,1,40,41,0.042025640033344386,1.7153322462589545e-05
常德,大理州,2,常德-武汉-成都-大理州,,2566.0,3,49,52,0.027912221010100588,2.175543336718674e-05
常德,西宁,2,常德-武汉-西安-西宁,,1981.0,1,11,12,0.004972790019276569,5.02048462319694e-06
常德,喀什,2,常德-武汉-西安-喀什,,4925.0,1,3,4,0.004120981128207488,1.67349487439898e-06
衡阳,潍坊,2,衡阳-武汉-北京-潍坊,,2177.0,7,213,220,0.10018795439308094,9.20422180919439e-05
衡阳,义乌,2,衡阳-武汉-上海-义乌,,1631.0,5,141,146,0.049812830057641436,6.108256291556276e-05
荆州,大连,2,荆州-武汉-沈阳-大连,,2408.0,5,47,52,0.026193541774092836,2.175543336718674e-05
荆州,济宁,2,荆州-武汉-北京-济宁,,1953.0,5,51,56,0.022878348427908455,2.342892824158572e-05
荆州,常德,1,荆州-武汉-常德,,618.0,7,69,76,0.009825088407596412,1.589820130679031e-05
荆州,银川,2,荆州-武汉-西安-银川,,1675.0,6,64,70,0.02452715925291005,2.928616030198215e-05
荆州,喀什,2,荆州-武汉-西安-喀什,,4760.0,1,4,5,0.004978647251336965,2.091868592998725e-06
襄阳,连云港,2,襄阳-武汉-上海-连云港,,1620.0,3,58,61,0.0206718454360134,2.5520796834584447e-05
襄阳,内江,2,襄阳-武汉-成都-内江,,1668.0,2,26,28,0.009769863076741245,1.171446412079286e-05
